1.0	11772
2.0	125
3.0	65
4.0	60
5.0	39
6.0	28
7.0	28
8.0	32
9.0	12
10.0	21
11.0	17
12.0	26
13.0	14
14.0	20
15.0	14
16.0	18
17.0	13
18.0	17
19.0	16
20.0	11
21.0	9
22.0	15
23.0	8
24.0	12
25.0	13
26.0	11
27.0	16
28.0	13
29.0	12
30.0	12
31.0	10
32.0	8
33.0	11
34.0	10
35.0	14
36.0	11
37.0	16
38.0	9
39.0	12
40.0	13
41.0	12
42.0	13
43.0	10
44.0	10
45.0	10
46.0	9
47.0	6
48.0	11
49.0	13
50.0	9
51.0	15
52.0	13
53.0	7
54.0	16
55.0	7
56.0	10
57.0	11
58.0	9
59.0	13
60.0	9
61.0	11
62.0	7
63.0	12
64.0	13
65.0	8
66.0	6
67.0	16
68.0	8
69.0	8
70.0	8
71.0	7
72.0	8
73.0	10
74.0	20
75.0	17
76.0	20
77.0	27
78.0	18
79.0	21
80.0	16
81.0	20
82.0	24
83.0	26
84.0	20
85.0	20
86.0	22
87.0	25
88.0	43
89.0	40
90.0	39
91.0	40
92.0	39
93.0	43
94.0	45
95.0	45
96.0	38
97.0	41
98.0	57
99.0	55
100.0	50
101.0	54
102.0	64
103.0	56
104.0	64
105.0	63
106.0	69
107.0	57
108.0	59
109.0	64
110.0	61
111.0	46
112.0	54
113.0	69
114.0	54
115.0	65
116.0	65
117.0	83
118.0	50
119.0	73
120.0	57
121.0	67
122.0	59
123.0	69
124.0	56
125.0	46
126.0	65
127.0	58
128.0	66
129.0	57
130.0	67
131.0	52
132.0	57
133.0	57
134.0	55
135.0	59
136.0	65
137.0	51
138.0	59
139.0	73
140.0	57
141.0	49
142.0	55
143.0	59
144.0	50
145.0	58
146.0	47
147.0	47
148.0	46
149.0	49
150.0	39
151.0	44
152.0	56
153.0	52
154.0	49
155.0	53
156.0	42
157.0	41
158.0	41
159.0	47
160.0	37
161.0	38
162.0	35
163.0	51
164.0	45
165.0	44
166.0	48
167.0	45
168.0	43
169.0	51
170.0	36
171.0	30
172.0	41
173.0	42
174.0	55
175.0	37
176.0	50
177.0	36
178.0	38
179.0	35
180.0	36
181.0	47
182.0	54
183.0	35
184.0	42
185.0	43
186.0	43
187.0	29
188.0	32
189.0	39
190.0	37
191.0	47
192.0	34
193.0	29
194.0	40
195.0	43
196.0	34
197.0	42
198.0	47
199.0	35
200.0	35
201.0	44
202.0	26
203.0	37
204.0	49
205.0	42
206.0	27
207.0	31
208.0	27
209.0	33
210.0	27
211.0	30
212.0	24
213.0	24
214.0	23
215.0	32
216.0	18
217.0	26
218.0	21
219.0	17
220.0	17
221.0	20
222.0	16
223.0	15
224.0	21
225.0	10
226.0	10
227.0	13
228.0	14
229.0	8
230.0	9
231.0	5
232.0	9
233.0	6
234.0	5
235.0	3
236.0	9
237.0	8
238.0	5
239.0	8
240.0	2
241.0	1
244.0	1
245.0	3
246.0	1
247.0	5
250.0	1
252.0	2
255.0	1
256.0	1
260.0	1
261.0	1
262.0	3
264.0	1
266.0	1
277.0	1
278.0	1
