2.0,0.37075
2.159161622219484,0.0
2.330989455432737,0.0
2.51649148698433,0.0
2.716755920669304,0.0
2.932957560423361,0.18275
3.1663647020323022,0.0
3.4183465732892895,0.0
3.6903813662458584,0.0
3.9840649086759816,0.12975
4.301120025622277,0.0
4.643406645941652,0.08325
5.012932713138055,0.0
5.4118659644881415,0.0
5.842546647559314,0.05475
6.307501248718588,0.0
6.809457314167324,0.06275
7.351359450445925,0.0
7.93638659827168,0.027
8.567970681042626,0.03725
9.249816737404487,0.0
9.985924655983604,0.02125
10.78061263978755,0.014
11.638542537921781,0.02625
12.564747193224832,0.015
13.564659966250519,0.00525
14.64414660879258,0.01225
15.80953967393027,0.0175
17.067675664453287,0.00775
18.425935137588485,0.0045000000000000005
19.89228600129327,0.01725
21.475330256103156,0.00875
23.18435445673343,0.01975
25.02938418945604,0.0115
27.021242884830304,0.0125
29.171615310798444,0.005
31.493116118613152,0.00675
33.99936384370568,0.00825
36.70506079560302,0.008
39.626079305549496,0.0
42.77955483778409,0.017
46.183986510688634,0.0
49.85934561749062,0.0
53.82719278313148,0.0115
58.11080444457353,0.01175
62.73530939651229,0.0
67.72783620350737,0.02625
73.11767234329024,0.0285
78.93643601482563,0.0
85.2182616189977,0.0
