0	76	1534
1	88	642
2	100	421
3	100	121
4	93	544
5	20	890
6	0	0
7	100	648
8	100	146
9	37	632
10	100	1370
11	100	542
12	0	0
13	100	910
14	100	863
15	100	217
16	99	1873
17	100	419
18	5	426
19	100	212
20	100	1374
21	0	0
22	93	810
23	8	562
24	100	1545
25	100	1044
26	100	762
27	64	2383
28	79	1776
29	99	790
30	100	876
31	99	3272
32	100	906
33	68	1317
34	100	838
35	0	380
36	100	336
37	0	0
38	0	0
39	100	717
40	100	339
41	91	1083
42	88	893
43	44	1309
44	56	694
45	87	667
46	100	234
47	100	314
48	0	0
49	19	460
50	82	424
51	64	534
52	0	578
53	100	1094
54	50	1946
55	94	2860
56	100	900
57	100	985
58	99	963
59	100	126
60	0	0
61	100	1926
62	100	537
63	100	546
64	100	852
65	3	695
66	67	1563
67	32	2060
68	99	1168
69	0	361
70	56	1565
71	100	1017
72	39	1454
73	100	336
74	100	647
75	100	252
76	6	518
77	95	1052
78	0	0
79	100	410
80	0	0
81	0	0
82	100	66
83	100	72
84	100	584
85	89	678
86	83	2492
87	100	287
88	100	412
89	100	114
90	0	0
91	0	0
92	100	313
93	44	800
94	74	374
95	100	431
96	100	490
97	0	0
98	100	307
99	99	1053
100	100	669
101	100	1149
102	0	0
103	92	901
104	100	551
105	100	244
106	49	616
107	85	607
108	0	0
109	100	1007
110	0	0
111	100	127
112	0	0
113	100	432
114	100	231
115	79	1174
116	100	80
117	100	242
118	0	0
119	100	277
120	93	523
121	97	1083
122	60	772
123	100	211
124	0	0
125	100	327
126	100	81
127	99	4242
128	96	1582
129	96	1024
130	100	2023
131	100	543
132	7	523
133	0	0
134	0	0
135	100	55
136	59	644
137	0	0
138	100	93
139	0	0
140	100	350
