10,2
10,6
10,0
10,1
10,3
10,9
10,4
10,5
10,8
10,7
11,0
11,1
11,3
11,2
11,4
11,5
11,8
11,9
11,6
11,7
12,2
12,0
12,1
12,3
12,4
12,5
12,9
12,6
12,7
12,10
13,0
13,1
13,2
13,3
13,4
13,5
13,6
13,12
13,7
13,8
14,0
14,1
14,4
14,8
14,2
14,6
14,3
14,5
14,7
14,11
15,2
15,6
15,0
15,3
15,1
15,13
15,14
15,4
15,5
15,7
16,15
16,0
16,1
16,7
16,2
16,3
16,14
16,4
16,5
16,6
17,0
17,1
17,13
17,2
17,3
17,4
17,8
17,5
17,6
17,15
18,7
18,15
18,0
18,1
18,2
18,16
18,3
18,4
18,5
18,6
19,0
19,1
19,2
19,3
19,4
19,5
19,6
19,9
19,7
19,8
20,0
20,1
20,2
20,19
20,3
20,4
20,5
20,6
20,7
20,8
21,0
21,1
21,10
21,2
21,3
21,13
21,4
21,5
21,6
21,7
22,0
22,1
22,2
22,3
22,6
22,13
22,10
22,4
22,5
22,7
23,10
23,0
23,1
23,2
23,3
23,8
23,4
23,5
23,6
23,7
24,0
24,1
24,2
24,3
24,4
24,5
24,15
24,19
24,6
24,7
25,0
25,1
25,2
25,16
25,3
25,9
25,4
25,17
25,5
25,21
26,18
26,0
26,1
26,2
26,3
26,14
26,7
26,4
26,5
26,6
27,3
27,0
27,5
27,19
27,1
27,2
27,4
27,6
27,7
27,8
28,6
28,0
28,9
28,1
28,12
28,2
28,3
28,4
28,5
28,7
29,0
29,1
29,2
29,3
29,4
29,5
29,6
29,7
29,8
29,9
30,0
30,1
30,2
30,3
30,4
30,5
30,25
30,6
30,7
30,8
31,0
31,1
31,3
31,30
31,2
31,4
31,21
31,7
31,5
31,6
32,0
32,1
32,2
32,26
32,17
32,3
32,4
32,7
32,5
32,6
33,0
33,1
33,2
33,3
33,4
33,5
33,11
33,6
33,14
33,7
34,0
34,1
34,28
34,2
34,3
34,4
34,5
34,6
34,7
34,8
35,0
35,1
35,2
35,3
35,4
35,5
35,24
35,6
35,7
35,8
36,0
36,1
36,2
36,3
36,4
36,5
36,6
36,7
36,35
36,8
37,0
37,1
37,2
37,3
37,4
37,5
37,6
37,21
37,7
37,8
38,29
38,35
38,0
38,1
38,2
38,18
38,3
38,4
38,5
38,6
39,22
39,0
39,1
39,2
39,18
39,3
39,4
39,21
39,5
39,6
40,0
40,24
40,8
40,1
40,31
40,14
40,2
40,3
40,4
40,5
41,0
41,1
41,2
41,3
41,39
41,29
41,4
41,14
41,5
41,6
42,0
42,22
42,34
42,4
42,1
42,15
42,2
42,3
42,5
42,6
43,0
43,1
43,13
43,2
43,3
43,4
43,5
43,6
43,7
43,14
44,0
44,1
44,2
44,40
44,3
44,24
44,4
44,5
44,6
44,19
45,0
45,1
45,2
45,3
45,44
45,12
45,4
45,42
45,5
45,6
46,0
46,2
46,1
46,5
46,3
46,4
46,21
46,6
46,40
46,44
47,18
47,0
47,32
47,11
47,23
47,7
47,1
47,2
47,3
47,12
48,0
48,47
48,1
48,2
48,22
48,33
48,3
48,4
48,6
48,5
49,0
49,1
49,2
49,3
49,4
49,5
49,6
49,7
49,9
49,8
50,45
50,0
50,1
50,18
50,2
50,3
50,4
50,42
50,5
50,6
51,0
51,1
51,9
51,2
51,3
51,4
51,5
51,6
51,7
51,8
52,50
52,48
52,40
52,0
52,16
52,1
52,2
52,3
52,4
52,7
53,13
53,0
53,1
53,2
53,22
53,3
53,4
53,5
53,6
53,7
54,0
54,1
54,25
54,2
54,3
54,4
54,39
54,8
54,40
54,14
55,20
55,0
55,1
55,2
55,3
55,4
55,5
55,6
55,52
55,7
56,0
56,54
56,1
56,39
56,2
56,3
56,10
56,16
56,24
56,28
57,0
57,30
57,1
57,22
57,2
57,6
57,3
57,4
57,5
57,7
58,0
58,42
58,1
58,2
58,3
58,4
58,44
58,5
58,6
58,7
59,0
59,1
59,2
59,57
59,3
59,4
59,39
59,41
59,5
59,6
60,46
60,48
60,0
60,27
60,1
60,59
60,23
60,2
60,3
60,4
61,0
61,1
61,36
61,5
61,2
61,3
61,4
61,6
61,7
61,8
62,29
62,0
62,51
62,1
62,2
62,3
62,4
62,30
62,5
62,45
63,0
63,1
63,23
63,45
63,62
63,30
63,2
63,26
63,44
63,3
64,0
64,1
64,31
64,61
64,2
64,3
64,4
64,5
64,6
64,7
65,0
65,1
65,2
65,3
65,4
65,5
65,22
65,6
65,62
65,7
66,30
66,0
66,47
66,1
66,26
66,2
66,3
66,4
66,5
66,6
67,14
67,0
67,1
67,8
67,2
67,18
67,3
67,4
67,34
67,5
68,0
68,9
68,1
68,2
68,34
68,56
68,3
68,18
68,35
68,26
69,0
69,1
69,2
69,3
69,4
69,5
69,6
69,29
69,7
69,8
70,0
70,1
70,2
70,3
70,4
70,5
70,6
70,7
70,27
70,8
71,0
71,68
71,1
71,2
71,3
71,4
71,65
71,6
71,5
71,7
72,0
72,1
72,2
72,3
72,26
72,4
72,5
72,6
72,7
72,8
73,0
73,1
73,2
73,3
73,4
73,5
73,40
73,6
73,7
73,8
74,0
74,1
74,52
74,2
74,43
74,3
74,4
74,5
74,6
74,7
75,60
75,0
75,1
75,2
75,3
75,14
75,4
75,63
75,5
75,6
76,0
76,1
76,2
76,3
76,51
76,68
76,4
76,5
76,35
76,6
77,12
77,63
77,51
77,16
77,0
77,1
77,2
77,3
77,4
77,36
78,0
78,1
78,2
78,3
78,4
78,5
78,6
78,7
78,8
78,9
79,0
79,30
79,1
79,2
79,3
79,63
79,4
79,5
79,6
79,7
80,0
80,1
80,2
80,3
80,4
80,35
80,5
80,6
80,7
80,8
81,0
81,1
81,2
81,3
81,4
81,5
81,6
81,7
81,8
81,9
82,0
82,1
82,2
82,45
82,11
82,3
82,4
82,44
82,5
82,30
83,0
83,31
83,59
83,1
83,2
83,3
83,4
83,5
83,6
83,7
84,0
84,51
84,1
84,2
84,45
84,3
84,4
84,5
84,6
84,7
85,0
85,1
85,77
85,2
85,10
85,3
85,4
85,5
85,19
85,6
86,0
86,49
86,85
86,1
86,2
86,3
86,10
86,4
86,5
86,6
87,0
87,59
87,36
87,1
87,2
87,3
87,4
87,5
87,45
87,6
88,0
88,1
88,2
88,8
88,3
88,4
88,5
88,6
88,83
