her	as	7
her	mind	2
as	person	2
well	person	1
person	mind	1
as	well	5
as	mind	2
well	mind	1
and	admired	1
and	humility	1
admired	humility	1
her	humility	1
and	patience	1
for	her	9
for	sisters	1
for	only	2
for	left	1
for	all	2
of	for	10
for	house	1
for	do	2
her	only	2
her	left	2
all	her	7
her	house	2
her	do	2
sisters	only	1
sisters	left	1
all	sisters	2
the	sisters	7
sisters	work	1
of	sisters	2
sisters	house	1
sisters	do	1
not	only	2
not	left	1
all	not	4
not	house	1
only	left	1
all	only	1
the	only	6
work	only	1
of	only	3
house	only	1
to	only	5
do	only	1
all	left	1
the	left	3
work	left	1
of	left	1
house	left	1
to	left	1
do	left	1
all	work	1
all	house	1
all	to	8
all	do	1
the	work	2
the	do	4
of	work	1
work	house	1
work	do	1
of	house	3
of	to	23
of	do	4
do	house	1
but	insulted	1
but	every	2
but	moment	1
her	insulted	1
every	insulted	1
insulted	moment	1
her	moment	2
every	moment	1
the	lived	1
the	year	1
the	this	4
the	retirement	1
had	family	1
family	lived	1
family	about	1
a	family	1
family	year	1
in	family	1
this	family	1
family	retirement	1
had	lived	1
had	about	1
had	year	1
had	in	5
had	this	4
had	retirement	1
about	lived	1
a	lived	1
lived	year	1
in	lived	1
this	lived	1
lived	retirement	1
a	about	1
about	year	1
in	about	1
this	about	1
about	retirement	1
a	year	1
a	in	16
a	this	1
a	retirement	1
in	year	1
this	year	1
year	retirement	1
in	retirement	1
this	retirement	1
the	when	7
merchant	when	1
when	received	1
a	when	5
when	letter	1
the	received	1
the	letter	1
merchant	received	1
merchant	letter	1
a	received	1
received	letter	1
a	letter	1
with	account	1
that	with	3
with	vessel	1
an	account	1
that	an	1
a	an	3
an	vessel	1
that	account	1
a	account	1
account	vessel	1
a	that	8
that	vessel	1
a	vessel	1
on	board	1
which	on	2
he	on	3
had	on	2
on	effects	1
of	board	1
which	board	1
he	board	1
had	board	1
board	effects	1
of	which	1
of	he	12
of	effects	1
he	which	2
had	which	3
which	effects	1
had	he	8
he	effects	1
had	effects	1
was	safely	1
was	arrived	1
safely	arrived	1
this	news	1
this	liked	1
to	this	3
have	this	1
this	turned	1
this	heads	1
of	this	4
two	this	1
eldest	this	1
daughters	this	1
had	news	1
news	liked	1
to	news	1
have	news	1
news	turned	1
the	news	2
news	heads	1
of	news	1
two	news	1
eldest	news	1
daughters	news	1
had	liked	2
had	have	2
had	turned	1
had	heads	1
had	daughters	3
to	liked	2
have	liked	2
liked	turned	1
the	liked	2
liked	heads	1
of	liked	1
two	liked	1
eldest	liked	1
daughters	liked	1
to	turned	2
to	heads	1
eldest	to	1
daughters	to	4
have	turned	1
have	heads	1
of	have	4
two	have	1
eldest	have	1
daughters	have	2
the	turned	2
turned	heads	1
of	turned	1
two	turned	1
eldest	turned	1
daughters	turned	1
the	heads	2
daughters	the	5
of	heads	1
two	heads	1
eldest	heads	1
daughters	heads	1
daughters	of	4
daughters	two	1
daughters	eldest	1
who	immediately	1
who	flattered	1
who	themselves	1
who	with	2
who	the	3
who	hopes	1
who	of	1
who	returning	1
who	town	1
immediately	flattered	1
themselves	immediately	1
with	immediately	2
the	immediately	5
immediately	hopes	1
of	immediately	1
immediately	returning	1
to	immediately	2
town	immediately	1
themselves	flattered	1
with	flattered	1
the	flattered	1
flattered	hopes	1
of	flattered	1
flattered	returning	1
to	flattered	1
town	flattered	1
themselves	with	1
themselves	hopes	1
of	themselves	1
themselves	returning	1
themselves	town	1
with	hopes	1
with	returning	1
with	town	1
the	hopes	1
the	returning	1
of	hopes	2
hopes	returning	1
to	hopes	1
town	hopes	1
of	returning	2
of	town	1
to	returning	1
town	returning	1
to	town	3
for	were	1
for	quite	1
for	weary	1
for	country	1
for	life	1
they	quite	1
they	weary	1
they	country	1
they	life	1
were	quite	2
were	weary	1
a	were	5
were	country	1
were	life	1
quite	weary	1
country	quite	1
quite	life	1
of	weary	1
a	weary	1
country	weary	1
weary	life	1
of	country	1
of	life	1
a	country	1
a	life	2
country	life	1
and	when	4
and	saw	4
and	father	4
and	set	3
and	out	5
when	saw	3
when	father	1
when	ready	2
when	set	2
when	out	2
they	saw	2
they	father	2
they	ready	1
they	set	1
their	saw	1
father	saw	1
ready	saw	1
to	saw	2
saw	set	1
out	saw	1
their	father	2
their	ready	1
their	set	1
their	out	1
father	ready	1
father	set	1
out	father	1
to	ready	3
ready	set	1
out	ready	1
to	set	1
out	to	2
out	set	4
they	begged	1
they	him	2
they	buy	1
they	new	1
they	gowns	1
of	begged	1
him	begged	1
to	begged	3
begged	buy	1
them	begged	1
begged	new	1
begged	gowns	1
of	him	6
of	buy	1
of	new	1
of	gowns	2
him	buy	1
them	him	1
him	new	1
him	gowns	1
to	buy	1
to	new	1
to	gowns	1
them	buy	1
buy	new	1
buy	gowns	1
them	new	1
them	gowns	1
new	gowns	1
and	all	10
and	manner	2
and	trifles	1
all	manner	2
all	trifles	1
of	manner	2
manner	trifles	1
of	trifles	1
but	beauty	5
but	asked	2
for	but	3
beauty	asked	1
beauty	nothing	1
for	asked	2
nothing	asked	1
for	nothing	1
for	thought	3
for	herself	2
she	thought	4
to	thought	3
herself	thought	2
all	that	2
that	money	1
that	father	3
that	going	1
that	receive	1
that	scarce	1
that	be	3
that	sufficient	2
that	purchase	1
every	that	3
that	thing	3
that	wanted	1
all	money	1
all	father	1
was	all	3
all	going	1
all	receive	1
all	would	2
all	scarce	1
all	be	1
all	sufficient	1
all	purchase	1
all	every	1
all	thing	1
all	wanted	1
the	money	1
the	father	4
the	going	1
the	receive	2
the	scarce	1
the	be	8
the	sufficient	1
the	purchase	1
the	every	1
the	thing	2
the	wanted	1
her	money	2
father	money	1
was	money	1
money	going	1
to	money	2
money	receive	1
would	money	1
money	scarce	1
be	money	1
money	sufficient	1
money	purchase	1
every	money	1
money	thing	1
sisters	money	1
money	wanted	1
her	going	2
her	receive	2
her	scarce	2
her	be	6
her	sufficient	2
her	purchase	2
her	thing	2
her	wanted	2
was	father	1
father	going	1
father	receive	1
would	father	1
father	scarce	1
father	be	2
father	sufficient	1
father	purchase	1
every	father	1
father	thing	1
sisters	father	1
father	wanted	1
was	going	3
was	receive	1
was	would	1
was	scarce	2
was	be	2
was	sufficient	1
was	purchase	1
was	every	2
was	thing	2
was	wanted	1
to	going	6
going	receive	1
would	going	1
going	scarce	1
be	going	2
going	sufficient	1
going	purchase	1
every	going	1
going	thing	1
sisters	going	1
going	wanted	1
to	receive	2
to	scarce	2
to	sufficient	2
to	purchase	2
every	to	4
to	thing	3
to	wanted	5
would	receive	1
receive	scarce	1
be	receive	1
receive	sufficient	1
receive	purchase	1
every	receive	1
receive	thing	1
sisters	receive	1
receive	wanted	1
would	scarce	1
would	sufficient	1
would	purchase	1
every	would	1
would	thing	1
sisters	would	1
would	wanted	2
be	scarce	1
scarce	sufficient	1
scarce	purchase	1
every	scarce	1
scarce	thing	1
sisters	scarce	1
scarce	wanted	1
be	sufficient	1
be	purchase	1
every	be	1
be	thing	2
sisters	be	2
be	wanted	1
sufficient	purchase	1
every	sufficient	1
sufficient	thing	1
sisters	sufficient	1
sufficient	wanted	1
every	purchase	1
purchase	thing	1
sisters	purchase	1
purchase	wanted	1
every	thing	5
every	sisters	1
every	wanted	1
sisters	thing	1
thing	wanted	1
sisters	wanted	1
what	will	1
what	you	1
have	what	1
will	you	12
have	will	1
have	you	9
her	said	4
said	father	2
you	since	2
are	since	1
so	since	1
since	kind	1
as	since	1
to	since	1
think	since	1
of	since	4
since	me	1
are	you	11
so	you	2
you	kind	1
as	you	4
to	you	28
think	you	4
of	you	5
you	me	12
so	are	1
are	kind	2
as	are	2
are	think	2
of	are	2
are	me	2
so	kind	2
so	as	5
so	think	2
of	so	7
so	me	4
as	kind	2
to	kind	3
think	kind	1
of	kind	4
kind	me	2
as	think	2
as	me	3
to	think	5
to	me	18
think	me	2
of	me	2
she	answered	3
so	be	8
be	kind	1
as	be	1
be	bring	1
be	me	2
a	be	4
be	rose	1
so	bring	1
a	so	9
so	rose	1
kind	bring	1
a	kind	4
rose	kind	1
as	bring	1
as	rose	1
to	bring	2
to	rose	2
me	bring	2
a	bring	1
rose	bring	1
a	me	9
rose	me	1
a	rose	3
for	none	1
for	grow	1
for	hereabouts	1
as	none	1
as	grow	1
as	hereabouts	1
none	grow	1
none	hereabouts	1
grow	hereabouts	1
they	are	2
they	kind	1
they	rarity	1
a	are	3
are	rarity	1
a	rarity	1
kind	rarity	1
of	rarity	1
beauty	not	3
not	cared	1
not	rose	1
that	cared	1
for	that	5
that	rose	1
beauty	cared	1
a	beauty	2
for	cared	1
a	cared	1
rose	cared	1
for	rose	2
but	something	1
she	asked	2
she	something	1
asked	something	1
for	something	1
she	lest	1
lest	should	1
lest	seem	1
by	lest	1
her	lest	2
lest	example	1
to	lest	1
lest	condemn	1
sisters	lest	1
lest	conduct	1
she	should	2
she	seem	1
she	example	1
she	condemn	1
she	sisters	2
she	conduct	1
should	seem	1
by	should	1
her	should	2
should	example	1
to	should	4
should	condemn	1
sisters	should	2
should	conduct	1
by	seem	1
her	seem	2
seem	example	1
to	seem	1
seem	condemn	1
sisters	seem	1
seem	conduct	1
her	by	3
by	example	1
by	to	3
by	condemn	1
by	sisters	1
by	conduct	1
her	example	2
her	condemn	2
her	conduct	2
to	example	1
example	condemn	1
sisters	example	1
example	conduct	1
to	condemn	1
to	conduct	1
sisters	condemn	1
condemn	conduct	1
sisters	conduct	1
who	said	1
who	she	1
who	did	3
who	it	1
who	only	2
who	look	1
who	particular	1
she	would	7
would	did	1
would	it	4
would	only	1
would	look	3
would	particular	1
have	said	1
she	have	2
have	did	1
have	only	1
have	look	1
have	particular	1
said	did	1
it	said	1
said	only	1
said	look	1
said	particular	1
she	did	1
she	only	1
she	look	2
she	particular	1
it	did	1
did	only	2
did	look	1
did	particular	1
it	only	2
it	look	2
it	particular	1
only	look	1
only	particular	1
to	look	4
to	particular	1
look	particular	1
man	the	8
the	journey	1
man	good	6
went	good	1
good	on	1
his	good	5
good	journey	1
man	went	1
man	on	1
man	his	3
man	journey	1
went	on	1
his	went	2
went	journey	1
his	on	4
on	journey	1
his	journey	1
but	when	1
he	but	5
but	came	1
there	but	2
he	when	7
there	when	1
he	came	3
there	he	1
there	came	1
they	law	1
they	about	1
they	merchandize	1
went	to	8
went	law	1
went	with	1
went	him	3
went	about	1
went	merchandize	1
to	law	1
to	about	1
to	merchandize	1
with	law	1
him	law	1
about	law	1
the	law	1
law	merchandize	1
with	about	1
with	merchandize	1
him	about	1
him	merchandize	1
about	merchandize	1
the	merchandize	1
and	after	2
a	and	22
and	great	6
and	deal	2
and	trouble	2
and	pains	2
and	no	3
and	purpose	2
a	after	2
great	after	1
deal	after	1
of	after	1
after	trouble	1
after	pains	1
to	after	1
no	after	1
after	purpose	1
a	trouble	1
a	pains	1
a	no	2
a	purpose	1
great	trouble	1
great	pains	1
no	great	1
great	purpose	1
deal	trouble	1
deal	pains	1
deal	to	1
no	deal	1
deal	purpose	1
of	trouble	1
of	pains	1
of	no	4
of	purpose	1
trouble	pains	1
to	trouble	1
no	trouble	1
trouble	purpose	1
to	pains	1
no	pains	1
pains	purpose	1
no	to	8
to	purpose	2
no	purpose	2
he	back	1
he	as	11
he	poor	1
he	before	3
came	back	2
as	came	2
poor	came	1
came	before	1
as	back	2
poor	back	1
back	before	1
as	poor	3
as	before	2
poor	before	1
was	he	15
he	within	1
he	thirty	1
he	miles	1
he	his	12
he	own	3
he	house	1
was	within	1
was	thirty	1
was	miles	1
was	his	6
was	own	3
was	house	1
within	thirty	1
within	miles	1
of	within	1
his	within	1
within	own	1
house	within	1
thirty	miles	1
of	thirty	1
his	thirty	1
thirty	own	1
house	thirty	1
of	miles	1
his	miles	1
miles	own	1
house	miles	1
of	own	7
his	own	6
his	house	1
house	own	1
on	thinking	1
the	thinking	1
pleasure	thinking	1
he	thinking	1
should	thinking	1
have	thinking	1
in	thinking	2
thinking	seeing	1
his	thinking	1
children	thinking	1
thinking	again	1
pleasure	on	1
on	should	1
have	on	1
in	on	1
on	seeing	1
children	on	1
on	again	1
the	pleasure	1
he	the	19
the	should	3
the	seeing	3
children	the	1
the	again	1
he	pleasure	1
pleasure	should	1
pleasure	have	1
pleasure	in	1
pleasure	seeing	1
his	pleasure	1
children	pleasure	1
pleasure	again	1
he	should	3
he	have	3
he	in	4
he	seeing	2
children	he	2
he	again	2
have	should	3
in	should	1
should	seeing	2
his	should	2
children	should	1
should	again	2
in	have	2
have	seeing	3
his	have	2
children	have	1
have	again	2
in	seeing	1
children	in	1
in	again	1
his	seeing	1
children	seeing	1
seeing	again	1
his	again	2
children	again	1
when	going	1
when	through	1
when	large	1
when	forest	1
when	lost	1
when	himself	1
going	through	1
a	going	3
going	large	1
going	forest	1
he	going	2
lost	going	1
going	himself	1
a	through	3
through	large	1
through	forest	1
he	through	3
lost	through	1
through	himself	1
a	large	5
a	forest	1
a	he	13
a	lost	1
a	himself	1
large	forest	1
he	large	1
lost	large	1
large	himself	1
he	forest	1
lost	forest	1
forest	himself	1
he	lost	1
he	himself	2
lost	himself	1
it	rained	1
and	it	11
it	snowed	1
it	terribly	1
and	rained	1
rained	snowed	1
rained	terribly	1
and	snowed	1
and	terribly	1
snowed	terribly	1
the	wind	1
the	so	5
the	high	1
was	wind	1
so	wind	1
wind	high	1
was	so	5
was	high	1
so	high	1
that	threw	1
that	him	2
that	twice	1
that	off	1
his	that	5
that	horse	1
it	threw	1
it	him	2
it	twice	1
it	off	1
his	it	4
it	horse	1
him	threw	2
threw	twice	1
threw	off	1
his	threw	1
threw	horse	1
him	twice	1
him	off	1
his	him	4
him	horse	2
twice	off	1
his	twice	1
twice	horse	1
his	off	1
off	horse	1
his	horse	4
and	night	2
and	coming	2
and	on	7
night	coming	1
on	night	1
on	coming	1
he	began	1
he	to	19
he	apprehend	1
being	he	1
he	either	1
he	starved	1
he	death	1
he	with	6
he	cold	1
and	he	11
he	hunger	1
to	began	4
began	apprehend	1
being	began	1
began	either	1
began	starved	1
began	death	1
with	began	1
began	cold	1
and	began	1
began	hunger	1
to	apprehend	2
being	to	3
to	either	2
to	starved	2
to	death	5
to	cold	2
to	hunger	2
being	apprehend	1
apprehend	either	1
apprehend	starved	1
apprehend	death	1
with	apprehend	1
apprehend	cold	1
and	apprehend	1
apprehend	hunger	1
being	either	1
being	starved	1
being	death	1
being	with	1
being	cold	1
and	being	2
being	hunger	1
either	starved	1
either	death	1
with	either	1
either	cold	1
and	either	2
either	hunger	1
starved	death	1
with	starved	1
starved	cold	1
and	starved	1
starved	hunger	1
with	death	1
death	cold	1
and	death	2
death	hunger	1
with	cold	1
with	hunger	1
and	cold	1
cold	hunger	1
and	hunger	1
or	devoured	1
by	or	1
the	or	2
or	wolves	1
else	devoured	1
by	else	1
the	else	1
else	wolves	1
by	devoured	1
the	devoured	1
devoured	wolves	1
by	wolves	1
the	wolves	1
he	whom	1
whom	heard	1
whom	howling	1
all	whom	2
whom	around	1
him	whom	1
he	heard	2
he	howling	1
he	all	1
he	around	1
he	him	4
heard	howling	1
all	heard	1
heard	around	1
him	heard	1
all	howling	1
howling	around	1
him	howling	1
all	around	1
all	him	1
him	around	2
a	on	5
on	sudden	1
a	sudden	1
through	looking	1
a	looking	1
looking	long	1
looking	walk	1
of	looking	1
looking	trees	1
through	long	1
through	walk	1
of	through	2
through	trees	1
a	long	2
a	walk	1
a	trees	1
long	walk	1
of	long	2
long	trees	1
of	walk	1
walk	trees	1
of	trees	1
he	saw	2
he	light	1
he	at	4
he	some	1
he	distance	1
a	saw	3
saw	light	2
at	saw	1
saw	some	1
distance	saw	1
a	light	1
a	some	2
at	light	1
light	some	1
distance	light	1
at	some	1
distance	some	1
and	going	2
and	farther	1
on	going	1
little	going	1
going	farther	1
little	on	2
on	farther	1
a	little	4
a	farther	1
little	farther	1
it	perceived	2
came	perceived	1
from	perceived	2
a	perceived	1
perceived	palace	1
perceived	illuminated	2
perceived	top	1
to	perceived	1
perceived	bottom	1
it	came	1
it	from	2
a	it	7
it	palace	2
it	illuminated	2
it	top	1
it	bottom	1
from	came	2
a	came	3
came	palace	1
came	illuminated	1
came	top	1
came	bottom	1
from	palace	2
from	illuminated	2
from	from	1
from	top	2
to	from	2
from	bottom	2
a	palace	2
a	illuminated	1
a	top	1
a	bottom	1
palace	illuminated	1
palace	top	1
to	palace	7
palace	bottom	1
illuminated	top	1
to	illuminated	1
illuminated	bottom	1
to	top	1
top	bottom	1
to	bottom	1
the	returned	4
the	god	1
the	thanks	2
the	happy	1
the	discovery	1
merchant	returned	1
merchant	god	1
merchant	thanks	1
merchant	for	1
merchant	this	1
merchant	happy	1
merchant	discovery	1
returned	god	1
returned	thanks	2
for	returned	2
this	returned	1
happy	returned	1
returned	discovery	1
god	thanks	1
for	god	1
this	god	1
happy	god	1
god	discovery	1
for	thanks	2
this	thanks	1
happy	thanks	1
thanks	discovery	1
for	this	2
for	happy	1
for	discovery	1
this	happy	1
this	discovery	1
happy	discovery	1
and	hasted	1
and	palace	4
to	hasted	1
the	hasted	1
palace	hasted	1
the	palace	15
but	greatly	1
but	surprised	1
but	at	3
but	meeting	1
but	anyone	1
but	out-courts	1
was	greatly	1
was	surprised	2
was	not	6
was	meeting	1
was	anyone	1
was	in	8
was	out-courts	1
greatly	surprised	1
at	greatly	1
not	greatly	1
greatly	meeting	1
with	greatly	1
greatly	anyone	1
in	greatly	1
the	greatly	1
greatly	out-courts	1
at	surprised	2
not	surprised	1
surprised	meeting	1
with	surprised	1
surprised	anyone	1
in	surprised	1
the	surprised	1
surprised	out-courts	1
not	at	3
at	meeting	1
with	at	1
at	anyone	1
at	out-courts	1
not	meeting	1
not	with	1
not	anyone	1
not	out-courts	1
with	meeting	1
meeting	anyone	1
in	meeting	1
the	meeting	1
meeting	out-courts	1
with	anyone	1
with	out-courts	1
in	anyone	1
the	anyone	1
anyone	out-courts	1
in	out-courts	1
the	out-courts	1
his	followed	1
horse	followed	1
him	followed	1
and	seeing	4
and	large	1
and	stable	2
and	open	1
a	seeing	2
seeing	large	1
seeing	stable	1
seeing	open	1
a	stable	1
a	open	1
large	stable	1
large	open	1
stable	open	1
went	in	2
and	finding	4
and	both	5
and	hay	2
and	oats	2
finding	both	1
finding	hay	1
finding	oats	1
both	hay	1
both	oats	1
hay	oats	1
the	beast	16
poor	beast	5
was	who	2
who	almost	1
who	famished	1
was	almost	1
was	famished	1
almost	famished	1
to	fell	1
fell	eating	1
very	fell	1
fell	heartily	1
to	eating	1
very	to	2
to	heartily	1
very	eating	1
eating	heartily	1
very	heartily	1
the	tied	2
the	up	5
the	manger	2
merchant	tied	1
merchant	him	1
merchant	up	1
merchant	manger	1
him	tied	1
up	tied	1
to	tied	1
tied	manger	1
up	him	1
him	manger	1
up	to	3
up	manger	1
to	manger	1
and	walked	1
and	towards	3
walked	towards	1
the	walked	1
house	walked	1
the	towards	1
house	towards	1
he	where	2
saw	where	2
no	where	1
one	where	1
he	one	1
no	saw	1
one	saw	1
no	one	2
but	entering	1
but	large	1
but	hall	1
into	entering	1
a	entering	1
large	entering	1
entering	hall	1
a	into	4
into	large	1
into	hall	3
a	hall	2
large	hall	1
he	found	2
he	good	3
he	fire	2
a	found	3
good	found	1
found	fire	1
a	fire	1
good	fire	1
and	table	3
and	plentifully	1
a	table	3
a	plentifully	1
a	set	1
a	out	1
table	plentifully	1
set	table	1
out	table	1
set	plentifully	1
out	plentifully	1
with	one	1
with	cover	1
with	laid	1
but	one	2
but	cover	1
but	laid	2
one	cover	1
one	laid	1
cover	laid	1
as	wet	1
as	quite	1
as	through	1
as	with	5
the	as	5
as	rain	1
and	as	5
as	snow	1
he	wet	1
he	quite	2
he	rain	1
he	snow	1
was	wet	1
was	through	1
was	rain	1
was	snow	1
quite	wet	1
through	wet	1
with	wet	1
the	wet	1
wet	rain	1
and	wet	1
wet	snow	1
quite	through	1
with	quite	2
quite	rain	1
and	quite	2
quite	snow	1
with	through	2
the	through	1
through	rain	1
and	through	2
through	snow	1
with	rain	1
with	snow	1
the	rain	1
the	snow	2
and	rain	1
rain	snow	1
and	snow	1
he	drew	1
he	near	1
he	dry	1
drew	near	1
the	drew	1
fire	drew	1
to	drew	1
drew	dry	1
himself	drew	1
the	near	1
fire	near	1
to	near	1
near	dry	1
himself	near	1
the	fire	1
the	dry	1
the	himself	5
to	fire	1
fire	dry	1
himself	fire	1
to	dry	1
to	himself	2
himself	dry	1
i	hope	2
he	said	6
the	master	2
of	master	1
house	master	1
his	or	2
or	servants	1
his	servants	1
will	excuse	1
the	will	6
will	liberty	1
i	will	14
will	take	1
the	excuse	1
excuse	liberty	1
i	excuse	1
excuse	take	1
the	liberty	1
the	i	15
the	take	1
i	liberty	1
liberty	take	1
i	take	1
i	suppose	1
it	i	3
not	i	10
be	i	6
i	long	1
i	before	1
i	some	1
of	i	9
them	i	1
i	appear	1
it	suppose	1
will	suppose	1
not	suppose	1
be	suppose	1
long	suppose	1
before	suppose	1
some	suppose	1
of	suppose	1
them	suppose	1
suppose	appear	1
it	will	3
not	it	2
it	be	6
it	long	1
it	before	2
it	some	1
of	it	3
them	it	1
it	appear	1
not	will	5
be	will	5
will	long	1
will	before	1
will	some	1
of	will	5
them	will	1
will	appear	1
not	long	2
not	before	1
not	some	1
not	appear	1
be	long	1
be	before	1
be	some	1
of	be	6
be	appear	1
before	long	1
long	some	1
them	long	1
long	appear	1
before	some	2
of	before	1
them	before	1
before	appear	1
of	some	2
them	some	1
some	appear	1
of	appear	1
them	appear	1
he	waited	1
he	considerable	1
he	time	1
a	waited	1
waited	considerable	1
time	waited	1
a	considerable	1
a	time	1
time	considerable	1
it	till	2
till	struck	1
till	eleven	1
it	struck	1
it	eleven	1
struck	eleven	1
and	still	2
and	nobody	1
and	came	6
still	nobody	1
still	came	1
came	nobody	1
at	last	3
so	at	4
at	hungry	1
that	at	2
at	could	1
at	stay	1
no	at	1
at	longer	1
he	last	2
was	last	1
so	last	1
last	hungry	1
that	last	1
could	last	1
stay	last	1
no	last	1
longer	last	1
he	so	5
he	hungry	2
he	could	3
he	stay	2
he	longer	2
was	hungry	1
was	could	4
was	stay	1
was	no	3
was	longer	1
so	hungry	1
so	could	1
so	stay	1
no	so	2
so	longer	1
that	hungry	1
could	hungry	1
stay	hungry	1
no	hungry	1
longer	hungry	1
that	could	1
that	stay	3
no	that	2
that	longer	2
could	stay	1
no	could	2
could	longer	1
no	stay	1
no	longer	1
but	took	3
but	chicken	1
but	ate	1
but	it	4
but	mouthfuls	1
a	took	2
took	chicken	1
and	took	2
took	ate	1
it	took	1
in	took	1
two	took	1
took	mouthfuls	1
a	chicken	1
a	ate	2
a	mouthfuls	1
and	chicken	1
chicken	ate	1
it	chicken	1
in	chicken	1
two	chicken	1
chicken	mouthfuls	1
and	ate	1
and	mouthfuls	1
it	ate	1
in	ate	1
two	ate	1
ate	mouthfuls	1
two	it	1
it	mouthfuls	1
in	mouthfuls	1
two	mouthfuls	1
all	trembling	1
the	trembling	1
trembling	while	1
all	while	1
the	while	1
this	after	2
he	drank	1
he	few	1
he	glasses	1
he	wine	1
a	drank	1
few	drank	1
drank	glasses	1
of	drank	1
drank	wine	1
a	glasses	1
a	wine	1
few	glasses	1
of	few	1
few	wine	1
of	glasses	1
glasses	wine	1
of	wine	1
and	growing	1
and	more	2
and	courageous	1
growing	more	1
growing	courageous	1
more	courageous	1
he	went	2
he	out	4
he	hall	2
went	hall	1
the	out	4
out	hall	1
of	hall	1
the	hall	8
and	crossed	1
and	several	3
and	grand	1
and	apartments	1
and	magnificent	1
and	furniture	1
through	crossed	1
several	crossed	1
crossed	grand	1
crossed	apartments	1
with	crossed	1
crossed	magnificent	1
crossed	furniture	1
several	through	1
through	grand	1
through	apartments	1
through	magnificent	1
through	furniture	1
several	grand	1
several	apartments	1
with	several	1
several	magnificent	1
several	furniture	1
grand	apartments	1
with	grand	1
grand	magnificent	1
grand	furniture	1
with	apartments	1
apartments	magnificent	1
apartments	furniture	1
with	magnificent	1
with	furniture	1
magnificent	furniture	1
he	till	1
came	till	1
into	till	1
a	till	3
till	chamber	1
he	into	2
he	chamber	1
into	came	2
came	chamber	1
into	chamber	1
a	chamber	1
which	an	1
which	exceeding	1
which	good	2
which	bed	1
which	in	2
which	it	1
had	an	1
had	exceeding	1
had	good	1
had	bed	1
had	it	2
an	exceeding	1
good	an	1
an	bed	1
in	an	2
it	an	1
good	exceeding	1
exceeding	bed	1
in	exceeding	1
it	exceeding	1
good	bed	1
good	it	1
in	bed	2
it	bed	1
very	and	4
and	much	2
and	fatigued	1
very	as	1
as	much	7
as	fatigued	1
he	much	2
he	fatigued	1
was	much	1
was	fatigued	1
very	much	2
very	fatigued	1
much	fatigued	1
and	past	1
and	midnight	1
it	past	1
it	midnight	1
was	past	1
was	midnight	1
past	midnight	1
he	concluded	1
he	it	5
he	best	1
he	shut	2
he	door	1
it	concluded	1
was	concluded	1
concluded	best	1
to	concluded	1
concluded	shut	1
the	concluded	1
concluded	door	1
it	best	2
it	shut	1
it	door	1
was	best	1
was	shut	1
was	door	2
to	best	1
best	shut	1
the	best	1
best	door	1
to	shut	1
to	door	1
the	shut	1
shut	door	1
the	door	1
and	bed	2
go	bed	2
to	bed	5
it	ten	1
it	next	1
it	morning	1
merchant	it	1
it	waked	1
was	ten	1
was	next	1
was	morning	1
was	before	3
was	waked	1
the	ten	2
ten	next	1
morning	ten	1
ten	before	1
merchant	ten	1
ten	waked	1
the	next	5
the	before	4
the	waked	4
morning	next	3
before	next	1
merchant	next	1
next	waked	3
morning	before	1
merchant	morning	1
morning	waked	3
merchant	before	1
before	waked	1
merchant	waked	1
and	rise	1
as	going	2
as	rise	1
he	rise	1
was	rise	1
going	rise	1
to	rise	2
he	astonished	1
he	see	2
he	suit	1
he	clothes	1
he	room	1
was	astonished	1
was	see	1
was	suit	1
was	clothes	2
was	room	1
to	astonished	1
see	astonished	1
a	astonished	1
good	astonished	1
astonished	suit	1
of	astonished	2
clothes	astonished	1
in	astonished	1
the	astonished	1
astonished	room	1
his	astonished	1
own	astonished	1
good	to	2
to	suit	1
to	clothes	2
in	to	16
to	room	2
to	own	5
a	see	3
good	see	1
see	suit	1
of	see	4
see	clothes	1
in	see	1
the	see	2
see	room	1
his	see	2
see	own	1
a	suit	1
a	clothes	1
a	room	1
a	his	3
a	own	2
good	suit	1
good	clothes	1
good	room	1
good	own	1
of	suit	2
clothes	suit	1
in	suit	1
the	suit	1
suit	room	1
his	suit	1
own	suit	1
of	room	2
in	clothes	1
clothes	room	1
his	clothes	1
clothes	own	1
in	room	2
in	own	3
the	room	4
the	own	1
his	room	1
own	room	1
were	which	2
which	quite	1
which	spoiled	1
were	spoiled	1
quite	spoiled	1
this	palace	1
this	belongs	1
this	some	1
this	kind	1
this	fairy	1
palace	belongs	1
some	palace	1
kind	palace	1
palace	fairy	1
to	belongs	1
some	belongs	1
kind	belongs	1
belongs	fairy	1
to	some	3
to	fairy	5
kind	some	1
some	fairy	1
kind	fairy	1
who	has	1
who	seen	1
who	and	1
who	pitied	1
who	my	1
who	distress	1
has	seen	1
and	has	3
pitied	has	1
has	my	1
has	distress	1
and	seen	1
pitied	seen	1
seen	my	1
seen	distress	1
and	pitied	1
and	my	6
and	distress	1
pitied	my	1
pitied	distress	1
my	distress	1
he	looked	2
he	window	1
through	looked	1
a	looked	1
looked	window	1
through	window	1
a	window	1
but	instead	1
but	snow	1
but	saw	1
but	most	1
but	delightful	1
but	arbours	1
of	instead	2
snow	instead	1
saw	instead	1
the	instead	1
most	instead	1
instead	delightful	1
instead	arbours	1
of	snow	1
of	saw	1
of	most	2
of	delightful	1
of	arbours	1
saw	snow	1
most	snow	1
snow	delightful	1
snow	arbours	1
