3
2
2
4
2
2
2
46
2
4
3
2
3
3
3
7
2
2
2
3
2
158
2
5
2
3
2
7
2
8
2
18
2
2
2
2
2
2
2
3
2
4
2
2
2
46
2
2
2
2
2
2
2
3
2
2
2
9
2
20
4
3
3
13
3
3
3
4
2
7
2
7
2
6
3
3
3
2
3
3
2
2
2
16
2
4
2
2
3
5
3
5
3
2
3
2
3
2
3
5
2
3
2
2
2
2
2
16
3
10
3
13
3
5
4
3
4
4
4
2
2
2
2
2
2
2
2
27
2
4
4
17
4
2
4
4
3
3
3
2
4
3
4
2
4
27
4
17
9
16
9
2
9
16
9
10
9
2
9
3
5
8
5
27
5
20
5
3
5
2
2
3
2
3
2
2
2
2
3
158
3
20
3
12
2
3
2
2
3
2
3
2
4
3
4
2
4
2
4
12
7
13
7
8
7
17
7
2
7
14
7
17
7
12
2
6
2
3
2
8
2
2
2
13
3
32
3
2
13
5
13
10
13
2
13
6
13
6
13
2
13
2
13
2
13
2
13
8
2
3
2
2
3
4
3
5
3
2
2
2
2
158
2
7
2
158
4
3
4
12
4
18
4
3
4
2
4
3
4
18
4
158
4
2
2
27
2
8
2
5
2
13
2
2
2
3
3
2
3
2
2
8
2
2
2
8
2
32
2
2
2
2
2
2
3
2
3
12
2
8
2
2
2
32
2
7
3
2
3
2
3
2
3
12
3
17
3
5
3
4
3
18
3
2
2
3
2
3
2
18
2
16
3
2
3
30
2
2
2
9
2
5
2
4
4
158
4
12
4
5
3
2
3
12
2
158
2
7
2
2
3
2
3
158
3
20
2
2
2
2
2
5
2
6
5
17
5
9
5
2
5
17
5
2
5
3
5
2
2
5
2
2
2
16
2
20
2
2
2
158
2
3
2
7
2
5
2
5
2
6
2
9
2
3
2
158
2
8
2
18
3
3
3
14
3
2
3
2
3
2
3
6
3
16
3
3
3
46
3
158
3
3
2
3
3
4
3
4
2
46
2
2
3
7
3
2
2
3
2
9
3
9
3
5
2
2
2
17
2
3
2
4
2
2
3
9
3
3
3
27
3
4
3
2
8
3
8
6
8
3
8
158
8
9
8
2
8
13
3
2
3
27
4
3
4
6
4
3
17
2
17
5
17
2
17
2
17
158
17
5
17
9
17
3
17
2
17
21
2
3
2
2
2
158
2
158
10
2
10
9
10
27
10
2
10
2
10
2
10
12
10
12
2
2
2
10
2
3
2
3
2
2
2
2
2
4
5
2
5
2
5
2
5
5
2
2
5
18
5
27
5
2
5
4
5
4
2
46
2
15
3
2
3
2
5
2
5
5
5
2
2
27
2
5
2
2
2
4
2
17
2
9
4
2
4
14
4
6
4
2
3
2
3
6
3
3
3
158
2
2
2
2
4
16
4
4
4
4
2
2
2
2
2
7
2
2
2
6
4
16
4
5
2
30
2
13
2
7
2
3
2
14
2
27
2
2
2
3
3
8
3
4
3
12
2
3
7
4
7
6
7
2
7
158
7
6
7
2
2
4
2
3
3
46
3
17
2
2
2
12
2
5
2
7
4
2
4
2
4
5
4
2
2
32
2
2
2
30
3
8
3
2
3
2
3
7
3
4
3
3
3
2
2
2
2
158
2
27
2
4
2
9
2
2
2
2
2
3
3
2
2
4
5
2
5
3
5
3
5
21
2
4
2
6
3
6
3
158
3
3
2
6
2
2
2
2
2
9
3
8
3
7
3
4
4
2
4
2
3
158
3
2
3
4
2
3
2
3
2
8
2
20
2
2
2
4
2
2
3
3
3
4
3
17
3
2
3
158
3
2
2
46
2
11
2
2
2
30
2
6
2
3
3
2
2
4
2
3
2
7
3
20
3
2
46
2
46
18
46
15
46
8
46
11
46
2
46
6
46
2
46
2
46
7
46
3
46
2
46
5
46
2
46
3
46
2
46
6
46
3
46
9
46
158
46
2
46
5
46
5
46
10
46
5
46
20
46
5
46
2
46
4
46
2
46
5
46
4
46
2
46
13
46
2
46
4
2
2
2
2
3
3
3
2
2
3
2
2
3
6
3
9
3
6
2
32
2
2
2
3
2
2
2
158
5
16
5
20
5
9
5
3
3
11
3
2
