0	59
1	76
2	63
3	41
4	68
5	86
6	79
7	0
8	62
9	86
10	86
11	66
12	79
13	82
14	65
15	78
16	86
17	86
18	86
19	86
20	86
21	86
22	86
23	71
24	86
25	72
26	86
27	59
28	86
29	85
30	0
31	86
32	86
33	76
34	86
35	86
36	77
37	76
38	0
39	78
40	86
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	8
53	9
54	0
55	0
56	0
57	8
58	15
59	0
60	10
61	8
62	5
63	9
64	0
65	10
66	5
67	13
68	0
69	11
70	0
71	0
72	0
73	86
74	85
75	0
76	77
77	0
78	14
79	0
80	56
81	0
82	21
83	0
84	0
85	22
86	0
87	0
88	80
89	0
90	0
91	0
92	80
93	76
94	86
95	80
96	78
97	0
98	0
99	0
100	0
101	0
102	86
103	0
104	0
105	0
106	14
107	16
108	18
109	54
110	21
111	12
112	70
113	86
114	0
115	0
116	0
117	0
118	16
119	0
120	7
121	7
122	8
123	10
124	7
125	10
126	7
127	12
128	0
129	85
130	86
131	86
132	86
133	0
134	10
135	0
136	0
137	0
138	0
139	86
140	11
141	0
142	0
143	12
144	0
145	0
146	11
147	11
148	0
149	11
150	0
151	0
152	86
153	86
154	86
155	0
156	0
157	0
158	0
159	0
160	0
161	85
162	85
163	85
164	2
165	0
166	2
167	2
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	4
178	4
179	85
180	86
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	86
189	86
190	0
191	86
192	86
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	10
205	8
206	0
207	86
208	0
209	86
210	0
211	0
212	86
213	86
214	86
215	86
216	0
217	0
218	0
219	86
220	86
221	86
222	0
223	0
224	86
225	86
226	86
227	86
228	0
229	0
230	0
231	86
232	2
233	0
234	0
235	2
236	86
237	86
238	0
239	2
