0,1,45591.0
0,2,10421.0
0,3,7246.0
0,4,2261.0
0,5,46.0
0,7,1.0
0,8,1.0
0,9,4701.0
0,10,816.0
0,11,1.0
0,12,71.0
0,13,151.0
0,14,29311.0
0,15,1.0
0,16,19196.0
0,17,1.0
0,18,1.0
0,19,4111.0
0,20,1.0
0,21,46.0
0,22,386.0
0,23,1.0
0,24,1.0
0,25,4031.0
0,26,551.0
0,27,6.0
0,28,481.0
0,29,1971.0
0,30,1.0
0,31,1501.0
0,32,6.0
0,33,66.0
0,34,5746.0
0,35,2331.0
0,36,18321.0
0,37,1.0
0,38,1.0
0,39,1786.0
0,40,1.0
0,41,26.0
0,42,771.0
0,43,1.0
0,44,2071.0
0,45,4866.0
0,46,41.0
0,47,51.0
0,48,26641.0
0,49,31.0
0,50,21.0
0,51,231.0
0,52,766.0
1,2,11.0
1,3,11.0
1,4,11526.0
1,5,35726.0
1,6,1191.0
1,7,301.0
1,8,4701.0
1,9,9871.0
1,12,1.0
1,13,1.0
1,14,30991.0
1,15,3691.0
1,17,5421.0
1,24,11.0
1,25,1.0
1,27,3256.0
1,29,422736.0
1,34,506.0
1,35,111.0
1,53,86226.0
1,54,8546.0
1,55,2771.0
1,56,376836.0
1,61,1.0
1,62,6.0
1,63,181.0
1,72,135876.0
2,4,1246.0
2,5,10716.0
2,6,23826.0
2,8,49236.0
2,9,1.0
2,10,1.0
2,15,21256.0
2,16,1411.0
2,17,17301.0
2,19,1.0
2,32,2666.0
2,33,6.0
2,40,351.0
2,41,136.0
2,44,1.0
2,45,60611.0
2,46,661.0
2,47,451.0
2,48,2456.0
2,49,586.0
2,53,16.0
2,54,3436.0
2,55,1.0
2,56,38286.0
2,57,12081.0
2,58,16.0
2,59,1131.0
2,60,1.0
3,4,5991.0
3,5,6.0
3,6,291.0
3,9,3591.0
3,10,271.0
3,13,1.0
3,40,36346.0
3,43,41041.0
3,44,1.0
3,48,641.0
3,52,426.0
3,53,6311.0
4,5,11.0
4,6,25331.0
4,25,6.0
4,27,46.0
4,32,36.0
4,38,1.0
4,40,18026.0
4,41,586.0
4,47,411.0
4,48,113351.0
4,49,4526.0
4,52,1.0
4,53,516.0
4,54,1781.0
4,55,3641.0
4,60,101.0
4,63,1.0
4,72,1.0
4,73,1.0
4,74,2121.0
4,75,2911.0
4,77,216.0
5,6,16.0
5,25,1.0
5,27,364471.0
5,29,1.0
5,34,12021.0
5,35,106871.0
5,39,52036.0
5,40,138076.0
5,44,4941.0
5,45,108556.0
5,47,1.0
5,48,31.0
5,49,61.0
5,50,1.0
5,51,371.0
5,52,4291.0
5,53,6.0
5,54,25436.0
5,62,88676.0
5,72,456.0
5,81,11431.0
5,82,55566.0
5,83,136786.0
5,84,391.0
6,10,1406.0
6,25,71.0
6,27,1836.0
6,31,796.0
6,35,1.0
6,39,1.0
6,40,26.0
6,46,196.0
6,48,136.0
6,52,5146.0
6,53,17006.0
6,54,3491.0
8,64,266.0
9,10,816.0
9,27,8556.0
9,64,1.0
9,65,121.0
10,27,126.0
13,27,1.0
15,73,48646.0
16,64,338506.0
17,27,1.0
19,73,11441.0
21,66,23921.0
21,67,1.0
21,22,1976.0
22,68,1.0
23,69,1.0
23,68,1.0
25,53,68886.0
27,45,346646.0
27,46,3186.0
27,40,237741.0
27,44,102171.0
27,47,1.0
27,53,227211.0
27,54,1371.0
27,48,1896.0
27,52,6.0
29,48,201.0
29,44,1.0
29,62,100721.0
29,52,781.0
29,31,486.0
31,62,2861.0
32,58,56.0
35,53,1.0
40,48,1.0
41,73,416.0
44,74,11.0
44,76,1.0
44,75,41.0
45,73,9436.0
45,77,196.0
48,60,471.0
48,72,1.0
48,49,4541.0
48,59,1.0
48,80,921.0
48,81,5071.0
48,78,1951.0
48,79,135601.0
49,79,4781.0
49,78,1.0
49,81,31.0
49,80,1161.0
51,52,1571.0
51,85,8301.0
52,84,3461.0
54,73,285656.0
55,73,1.0
61,64,6571.0
66,71,1.0
66,70,6191.0
80,81,1.0
82,83,1026.0
