0,949
1,110
2,991
3,293
4,953
5,897
6,701
7,997
8,962
9,966
10,992
11,562
12,569
13,900
14,998
15,54
16,970
17,997
18,761
19,986
20,932
21,700
22,857
23,873
24,830
25,806
26,572
27,675
28,639
29,852
30,705
31,484
32,663
33,664
34,757
35,977
36,657
37,634
38,782
39,523
40,669
41,824
42,463
43,524
44,661
45,956
46,998
47,998
48,979
49,634
50,937
51,705
52,975
53,375
54,380
55,900
56,314
57,350
58,978
59,656
60,633
61,743
62,564
63,686
64,989
65,582
66,992
67,845
68,238
69,937
70,954
71,258
72,538
73,996
74,987
75,961
76,494
77,980
78,634
79,857
80,877
81,771
82,902
83,534
84,954
85,873
86,835
87,697
88,731
89,689
90,996
91,896
92,985
93,747
94,654
95,594
96,622
97,889
98,724
99,981
100,862
101,981
102,832
103,988
104,651
105,983
106,892
107,973
108,550
109,988
110,776
111,999
112,971
113,928
114,986
115,267
116,989
117,230
118,949
119,999
120,122
121,871
122,964
123,945
124,394
125,532
126,998
127,998
128,931
129,997
130,967
131,281
132,976
133,760
134,997
135,266
136,969
137,326
138,335
139,802
140,959
141,940
142,734
143,997
144,446
145,999
146,975
147,966
148,885
149,830
150,705
151,946
152,991
153,793
154,878
155,826
156,551
157,634
158,578
159,674
160,962
161,961
162,670
163,948
164,326
165,806
166,622
167,663
168,665
169,968
170,234
171,930
172,989
173,444
174,920
175,755
176,702
177,459
178,886
179,844
180,640
181,443
182,609
183,847
184,535
185,998
186,426
187,811
188,914
189,511
190,983
191,999
192,646
193,596
194,996
195,918
196,890
197,982
198,268
199,999
200,959
201,984
202,671
203,955
204,993
205,811
206,983
207,998
208,388
209,924
210,973
211,867
212,839
213,889
214,992
215,938
216,959
217,968
218,149
219,917
220,456
221,875
222,992
223,884
224,902
225,975
226,991
227,926
228,997
229,543
230,984
231,988
232,890
233,988
234,582
235,978
236,342
237,695
238,911
239,991
240,967
241,993
242,440
243,882
244,874
245,758
246,460
247,921
248,670
249,772
250,679
251,998
252,999
253,6
254,30
255,991
256,785
257,528
258,944
259,666
260,997
261,656
262,226
263,934
264,876
265,655
266,702
267,567
268,466
269,741
270,985
271,745
272,948
273,975
274,363
275,906
276,845
277,999
278,905
279,975
280,339
281,968
282,690
283,842
284,994
285,995
286,214
287,964
288,415
289,982
290,761
291,767
292,946
293,973
294,832
295,537
296,835
297,981
298,611
299,999
300,822
301,914
302,991
303,945
304,905
305,261
306,381
307,304
308,995
309,892
310,997
311,913
312,706
313,994
314,717
315,972
316,923
317,889
318,622
319,813
320,984
321,695
322,800
323,927
324,998
325,773
326,646
327,389
328,412
329,834
330,999
331,955
332,317
333,997
334,923
335,491
336,925
337,909
338,915
339,957
340,981
341,812
342,632
343,990
344,984
345,450
346,966
347,763
348,991
349,827
350,827
351,814
352,963
353,838
354,641
355,950
356,837
357,903
358,981
359,744
360,956
361,962
362,616
363,860
364,526
365,637
366,543
367,828
368,998
369,711
370,495
371,517
372,925
373,775
374,412
375,686
376,508
377,674
378,960
379,293
380,766
381,981
382,838
383,965
384,861
385,994
386,823
387,906
388,943
389,870
390,988
391,945
392,987
393,818
394,930
395,953
396,848
397,700
398,683
399,860
400,987
401,834
402,647
403,281
404,869
405,853
406,891
407,946
408,997
409,996
410,488
411,995
412,645
413,898
414,693
415,499
416,897
417,975
418,836
419,967
420,998
421,813
422,980
423,982
424,858
425,574
426,830
427,984
428,784
429,747
430,606
431,971
432,981
433,999
434,987
435,709
436,969
437,998
438,982
439,785
440,540
441,734
442,524
443,713
444,967
445,785
446,386
447,961
448,656
449,640
450,654
451,974
452,721
453,803
454,902
455,995
456,531
457,998
458,873
459,834
460,316
461,942
462,724
463,999
464,627
465,571
466,863
467,424
468,988
469,739
470,883
471,966
472,967
473,791
474,702
475,893
476,345
477,972
478,996
479,861
480,904
481,353
482,934
483,310
484,889
485,793
486,996
487,999
488,435
489,947
490,322
491,272
492,975
493,746
494,257
495,902
496,771
497,868
498,989
499,726
500,433
501,929
502,974
503,982
504,249
505,937
506,747
507,991
508,947
509,660
510,892
511,450
512,966
513,747
514,185
515,990
516,999
517,917
518,851
519,168
520,916
521,600
522,974
523,947
524,659
525,996
526,983
527,761
528,755
529,949
530,980
531,544
532,28
533,893
534,530
535,962
536,243
537,259
538,223
539,915
540,624
541,659
542,513
543,878
544,895
545,999
546,938
547,837
548,957
549,995
550,912
551,883
552,142
553,616
554,988
555,614
556,997
557,663
558,974
559,880
560,543
561,789
562,505
563,900
564,760
565,865
566,919
567,973
568,536
569,766
570,967
571,34
572,999
573,432
574,999
575,902
576,973
577,970
578,875
579,973
580,927
581,792
582,978
583,933
584,361
585,830
586,984
587,984
588,984
589,922
590,994
591,862
592,925
593,345
594,998
595,727
596,945
597,965
598,597
599,985
600,918
601,958
602,997
603,957
604,956
605,513
606,983
607,910
608,952
609,998
610,598
611,977
612,835
613,974
614,798
615,471
616,965
617,998
618,930
619,978
620,891
621,985
622,746
623,443
624,767
625,454
626,982
627,510
628,981
629,859
630,854
631,969
632,999
633,195
634,962
635,894
636,916
637,626
638,961
639,878
640,998
641,972
642,990
643,969
644,933
645,990
646,524
647,226
648,990
649,784
650,819
651,982
652,967
653,999
654,850
655,987
656,999
657,918
658,386
659,925
660,995
661,745
662,764
663,972
664,193
665,946
666,713
667,420
668,926
669,955
670,60
671,320
672,296
673,928
674,617
675,677
676,999
677,788
678,993
679,396
680,932
681,241
682,968
683,889
684,860
685,637
686,890
687,482
688,933
689,978
690,53
691,376
692,986
693,963
694,863
695,525
696,641
697,946
698,308
699,965
700,809
701,85
702,986
703,915
704,957
705,56
706,909
707,804
708,700
709,887
710,999
711,989
712,841
713,213
714,0
715,903
716,589
717,996
718,431
719,731
720,800
721,823
722,917
723,868
724,637
725,563
726,941
727,804
728,505
729,504
730,957
731,986
732,920
733,972
734,390
735,984
736,945
737,999
738,818
739,691
740,997
741,976
742,615
743,841
744,999
745,992
746,481
747,940
748,406
749,770
750,974
751,414
752,504
753,980
754,805
755,529
756,426
757,996
758,741
759,682
760,699
761,922
762,999
763,680
764,996
765,486
766,995
767,731
768,930
769,818
770,223
771,978
772,978
773,995
774,595
775,944
776,981
777,52
778,983
779,924
780,879
781,505
782,267
783,571
784,497
785,439
786,954
787,404
788,778
789,965
790,440
791,545
792,495
793,846
794,25
795,511
796,993
797,860
798,755
799,997
800,809
801,836
802,943
803,735
804,352
805,999
806,998
807,302
808,999
809,997
810,370
811,999
812,298
813,986
814,962
815,946
816,752
817,298
818,770
819,992
820,950
821,352
822,934
823,995
824,999
825,999
826,37
827,983
828,961
829,999
830,992
831,991
832,262
833,594
834,817
835,487
836,923
837,835
838,956
839,330
840,223
841,955
842,997
843,991
844,737
845,985
846,783
847,572
848,955
849,754
850,637
851,663
852,988
853,600
