0,2.6120001E7
1,1.0
2,1.0
3,150001.0
4,210001.0
5,1.0
6,1.0
7,1720001.0
8,1.0
9,1.0
10,2.1390001E7
11,1.0
12,1.0
13,1.0
14,1.0
15,1.7630001E7
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,7.7330001E7
22,400001.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,330001.0
32,1.0
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,1.0
41,90001.0
42,1.0
43,1.0
44,1.0
45,430001.0
46,1.0
47,1.0
48,1.0
49,380001.0
50,1.0
51,1.0
52,2440001.0
53,1.0
54,1.0
55,1040001.0
56,1.0
57,2.4070001E7
58,1.0
59,3.5320001E7
60,200001.0
61,2.6850001E7
62,1.0
63,1.0
64,1.0
65,240001.0
66,3.8670001E7
67,1.0
68,1.0
69,4140001.0
70,1.0
71,1.0
72,190001.0
73,1.0
74,3.2460001E7
75,2.2040001E7
76,1.0
77,1.0
78,1.0
79,190001.0
80,2.5350001E7
81,1.0
82,1.0
83,9.4400001E7
84,110001.0
85,1.0
86,1.6390001E7
87,3.6380001E7
88,1.0
89,1170001.0
90,1.0
91,1.0
92,1.0
93,1.8400001E7
94,1.0
95,1.0
96,620001.0
97,470001.0
98,1.0
99,1.0
100,80001.0
101,1.0
102,750001.0
103,1.0
104,1.0
105,500001.0
106,1.0
107,700001.0
108,1.0
109,1.0
110,1.0
111,150001.0
112,1.0
113,1.0
114,70001.0
115,360001.0
116,1.0
117,3.1510001E7
118,430001.0
119,1.0
120,1.0
121,1.0
122,1.5690001E7
123,1.0
124,1.0
125,1.0
126,1.0
127,1.0
128,1.0
129,1.0
130,1.0
131,60001.0
132,1.0
133,2350001.0
134,9.9560001E7
135,1.0
136,1.0
137,1.0
138,1.0
139,1.0
140,1.0
141,1.0
142,1.0
143,2230001.0
144,1.0
145,2250001.0
146,950001.0
147,1.0
148,190001.0
149,1.0
150,1.0
151,570001.0
152,1.0
153,150001.0
154,2.4860001E7
155,200001.0
156,1.0
157,1.0
158,2780001.0
159,1.0
160,1.0
161,2200001.0
162,1.0
163,1.0
164,1.0
165,1.0
166,80001.0
167,430001.0
168,1.0
169,1.0
170,1.0
171,1.8430001E7
172,1.0
173,1.0
174,1.0
175,1.0
176,1.0
177,370001.0
178,3.3990001E7
179,1.0
180,1.0
181,80001.0
182,310001.0
183,1390001.0
184,180001.0
185,1.0
186,1.0
187,1.8190001E7
188,1.0
189,1620001.0
190,1.6830001E7
191,1.0
192,1.0
193,280001.0
194,1.0
195,1.0
196,1.0
197,1.5700001E7
198,1.0
199,1.0
200,1.0
201,1.7150001E7
202,490001.0
203,1.0
204,1.0
205,1.0
206,1.0
207,1.0
208,1.0
209,2.8490001E7
210,1.0
211,2.5410001E7
212,1.0
213,1.0
214,2.3420001E7
215,1.0
216,100001.0
217,1.0
218,1.0
219,2.6310001E7
220,1.0
221,120001.0
222,1.0
223,470001.0
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,4.3340001E7
230,1.0
231,1.0
232,1.0
233,1.0
234,1.0
235,1550001.0
236,1.0
237,1.0
238,1.0
239,1.0
240,5.4430001E7
241,1.0
242,1.0
243,1.0
244,1730001.0
245,350001.0
246,1.0
247,1.0
248,690001.0
249,1.0
250,1.0
251,4470001.0
252,1.0
253,1.0
254,3.7580001E7
255,1.0
256,1.1470001E7
257,1.0
258,1.0
259,1.0
260,1.8670001E7
261,2.7510001E7
262,340001.0
263,1.0
264,1.0
265,1.0
266,140001.0
267,1.0
268,1.0
269,4.7380001E7
270,1.0
271,190001.0
272,1.0
273,1.0
274,7270001.0
275,120001.0
276,1.0
277,1.0
278,1.0
279,2.1360001E7
280,1.0
281,1.0
282,1.0
283,1.0
284,1.0
285,1.0
286,1.0
287,1470001.0
288,230001.0
289,4890001.0
290,140001.0
291,380001.0
292,1.0
293,1.0
294,1.0
295,1.0
296,670001.0
297,2.3580001E7
298,1.0
299,1.0
300,2.8930001E7
301,210001.0
302,1.0
303,1.2230001E7
304,1.6830001E7
305,1.0
306,140001.0
307,1.0
308,2.3090001E7
309,170001.0
310,1.9640001E7
311,1.0
312,290001.0
313,1.0
314,1.5490001E7
315,1.0
316,1.0
317,2.5010001E7
318,1.0
319,1.0
320,1.0
321,1.0
322,1.6720001E7
323,1.0
324,9.7900001E7
325,150001.0
326,130001.0
327,1.0
328,1.8410001E7
329,1.0
330,1.0
331,1.0
332,1.0
333,460001.0
334,1.0
335,1.0
336,260001.0
337,90001.0
338,1.0
339,1240001.0
340,290001.0
341,4.2030001E7
342,1.0
343,1.0
344,1.0
345,3.3670001E7
346,1.0
347,1.0
348,1.0
349,3.2300001E7
350,1.0
351,60001.0
352,1.0
353,2040001.0
354,2810001.0
355,360001.0
356,1.0
357,200001.0
358,100001.0
359,1.0
360,2.3360001E7
361,1.0
362,1.0
363,1.0
364,1.0
365,1.0
366,1.0
367,1.0
368,3.0340001E7
369,2.7940001E7
370,1.0
371,1.0
372,2.0800001E7
373,2.0080001E7
374,1.0
375,1.0
376,270001.0
377,1.0
378,1.0
