0,575,31453.0
0,819,27829.0
1,131,1.0
1,284,465.0
1,454,71.0
1,530,477.0
1,798,9675.0
1,803,1489.0
1,914,249.0
2,694,61191.0
2,953,367879.0
3,159,33.0
3,579,9.0
4,128,97.0
4,263,13.0
5,269,3607.0
5,437,1817.0
5,482,5183.0
5,691,325.0
6,936,429.0
6,971,9305.0
7,535,35981.0
7,907,4361.0
8,107,3.0
8,206,65.0
8,835,19.0
9,694,20675.0
9,881,2891.0
10,532,6205.0
10,584,49.0
11,632,1.0
11,830,21.0
12,121,2287.0
12,268,4277.0
12,845,9215.0
13,309,127.0
13,579,37823.0
14,26,11271.0
14,94,3.0
14,249,1.0
14,333,1.0
14,339,1729.0
14,383,67.0
14,468,8165.0
14,543,1501.0
14,559,13.0
14,591,1175.0
14,607,5.0
14,633,289.0
14,704,8735.0
14,772,185.0
14,788,55.0
14,800,247.0
14,806,2439.0
14,882,363.0
14,958,4487.0
15,78,23.0
15,411,37.0
15,420,67.0
15,684,3257.0
15,807,2277.0
16,31,1941.0
16,134,2435.0
16,163,93.0
16,193,3589.0
16,212,797.0
16,268,6461.0
16,341,1451.0
16,420,1865.0
16,510,149.0
16,511,5155.0
16,593,249.0
16,654,6145.0
16,853,63.0
16,862,539.0
16,919,283.0
16,987,6481.0
16,995,457.0
17,327,1035.0
17,835,3919.0
18,193,29.0
18,435,3435.0
18,987,86879.0
19,445,372065.0
19,511,27637.0
19,518,53855.0
19,650,4299.0
19,694,30313.0
19,910,2472493.0
20,498,1.0
20,821,1.0
21,289,7305.0
21,747,417.0
22,78,1815.0
22,177,351.0
23,482,197.0
23,499,3117.0
24,232,3931.0
24,814,383.0
25,738,97.0
25,925,93.0
26,72,1.0
26,392,1057.0
26,460,29.0
26,489,119.0
26,536,14939.0
26,985,7.0
26,993,1545.0
27,124,803.0
27,263,931.0
27,385,829.0
27,420,417.0
27,441,1569.0
27,589,435.0
27,740,153.0
27,874,2467.0
28,694,423.0
28,998,55.0
29,263,111.0
29,410,369.0
29,635,2389.0
29,669,8103.0
30,134,531.0
30,753,831.0
31,49,291.0
31,125,3997.0
31,136,14945.0
31,142,8909.0
31,172,209.0
31,193,47.0
31,212,8771.0
31,245,2267.0
31,263,11803.0
31,396,33009.0
31,423,2789.0
31,424,89.0
31,478,425.0
31,495,15103.0
31,507,15.0
31,526,2393.0
31,562,3799.0
31,575,41253.0
31,583,365.0
31,879,3455.0
31,964,795.0
32,757,2099.0
32,801,3383.0
33,942,1679.0
33,957,2447.0
34,85,13.0
34,396,25.0
35,221,7.0
35,387,19.0
35,603,441.0
35,866,237.0
35,939,1961.0
36,43,2795.0
36,63,817.0
36,112,7243.0
36,117,3065.0
36,142,13479.0
36,159,811.0
36,191,13061.0
36,193,825.0
36,263,5751.0
36,289,1675.0
36,343,671.0
36,447,1131.0
36,488,3313.0
36,499,1607.0
36,505,11461.0
36,511,879.0
36,512,295.0
36,635,1175.0
36,703,979.0
36,761,25.0
36,839,1705.0
36,841,109.0
36,880,187.0
36,927,255.0
36,960,1019.0
37,98,339.0
37,148,105.0
37,212,3691.0
38,193,3.0
38,852,143.0
39,164,3.0
39,378,1721.0
39,453,2159.0
39,632,1165.0
40,78,185.0
40,175,343.0
40,342,367.0
41,252,4687.0
41,312,5535.0
42,464,221.0
42,482,273.0
43,263,147.0
43,297,6979.0
43,359,85.0
43,488,18299.0
43,993,2385.0
44,85,22397.0
44,622,89805.0
45,263,1767.0
45,273,69.0
45,279,29.0
45,459,7549.0
45,568,55.0
45,630,961.0
45,735,16719.0
45,881,451.0
46,136,76511.0
46,875,80163.0
47,128,2015.0
47,322,75.0
47,353,5481.0
47,519,461.0
48,499,13665.0
48,661,61.0
49,694,231.0
49,840,217.0
50,661,55.0
50,801,47.0
51,58,1.0
51,111,29.0
51,944,1.0
52,414,7.0
52,835,1629.0
52,911,359.0
53,232,325.0
53,772,433.0
54,289,6513.0
54,484,813.0
54,735,28793.0
55,535,1391.0
55,683,1587.0
56,256,473.0
56,434,4539.0
56,526,645.0
56,696,2591.0
56,763,229.0
56,789,91.0
56,828,115583.0
56,831,73251.0
56,833,157665.0
56,942,639.0
56,971,177.0
57,404,495.0
57,420,11.0
58,853,5.0
59,150,2061.0
59,635,993.0
60,125,1891.0
60,320,1529.0
60,352,67.0
60,689,1721.0
61,448,69.0
61,763,1.0
62,185,7897.0
62,974,73305.0
63,251,1561.0
64,870,1.0
64,900,5.0
65,228,1.0
65,262,1.0
66,161,679.0
66,517,3679.0
66,795,3817.0
66,939,207.0
66,965,5967.0
67,212,633.0
67,787,529.0
68,193,365.0
68,597,113.0
69,138,2297.0
69,699,225.0
70,83,117.0
70,330,4035.0
70,873,1899.0
70,951,5.0
71,128,14735.0
71,595,547.0
72,280,1.0
72,908,409.0
73,86,21.0
73,511,2187.0
73,574,1981.0
73,683,6615.0
73,702,1.0
73,757,4119.0
73,924,1887.0
74,166,16861.0
74,212,215.0
74,422,1101.0
74,516,3015.0
74,609,3103.0
74,667,11605.0
74,867,15.0
74,950,20745.0
75,193,2857.0
75,960,5.0
76,431,5415.0
76,676,811.0
