0	86	418	2730
1	86	440	1776
2	0	0	0
3	0	0	0
4	86	408	960
5	86	302	170
6	86	335	336
7	0	0	0
8	86	353	170
9	86	265	170
10	86	298	170
11	86	396	170
12	0	0	0
13	0	0	0
14	86	330	170
15	0	0	0
16	86	295	170
17	0	0	0
18	86	299	170
19	86	355	810
20	86	353	170
21	86	375	498
22	86	317	170
23	0	0	0
24	86	281	170
25	86	383	170
26	86	337	170
27	0	0	0
28	86	235	170
29	0	0	0
30	0	0	0
31	0	0	0
32	0	0	0
33	0	0	0
34	86	291	170
35	86	295	170
36	0	0	0
37	0	0	0
38	0	0	0
39	86	365	170
40	86	327	170
41	0	0	0
42	0	0	0
43	86	426	170
44	86	348	170
45	0	0	0
46	86	389	1106
47	0	0	0
48	86	324	170
49	86	330	336
50	86	348	960
51	0	0	0
52	0	0	0
53	86	414	1776
54	0	0	0
55	0	0	0
56	0	0	0
57	0	0	0
58	86	383	336
59	0	0	0
60	0	0	0
61	86	344	170
62	0	0	0
63	0	0	0
64	0	0	0
65	0	0	0
66	0	0	0
67	0	0	0
68	86	303	170
69	86	344	170
70	0	0	0
71	0	0	0
72	0	0	0
73	0	0	0
74	86	340	170
75	86	353	170
76	86	273	170
77	0	0	0
78	0	0	0
79	0	0	0
80	86	439	336
81	0	0	0
82	0	0	0
83	0	0	0
84	86	391	170
85	0	0	0
86	86	323	170
87	86	342	170
88	0	0	0
89	86	265	170
90	0	0	0
91	0	0	0
92	0	0	0
93	0	0	0
94	0	0	0
95	86	384	170
96	0	0	0
97	0	0	0
98	0	0	0
99	0	0	0
100	86	355	170
101	86	306	170
102	86	275	170
103	86	358	170
104	0	0	0
105	0	0	0
106	86	400	336
107	0	0	0
108	0	0	0
109	0	0	0
110	0	0	0
111	0	0	0
112	0	0	0
113	86	260	170
114	0	0	0
115	0	0	0
116	0	0	0
117	0	0	0
118	0	0	0
119	0	0	0
120	86	302	170
121	0	0	0
122	86	316	170
123	86	286	170
124	0	0	0
125	0	0	0
126	0	0	0
127	0	0	0
128	86	415	336
129	0	0	0
130	0	0	0
131	86	330	336
132	0	0	0
133	0	0	0
134	0	0	0
135	0	0	0
136	0	0	0
137	0	0	0
138	86	311	170
139	86	349	170
140	0	0	0
141	0	0	0
142	0	0	0
143	0	0	0
144	0	0	0
145	0	0	0
146	86	354	170
147	0	0	0
148	0	0	0
149	0	0	0
150	0	0	0
151	0	0	0
152	0	0	0
153	0	0	0
154	0	0	0
155	0	0	0
156	86	413	170
157	0	0	0
158	0	0	0
159	0	0	0
160	86	413	170
161	86	348	170
162	86	270	170
163	0	0	0
164	0	0	0
165	0	0	0
166	0	0	0
167	86	362	170
168	0	0	0
169	0	0	0
170	0	0	0
171	0	0	0
172	0	0	0
173	0	0	0
174	0	0	0
175	0	0	0
176	86	321	170
177	0	0	0
178	0	0	0
179	0	0	0
180	86	311	170
181	0	0	0
182	0	0	0
183	0	0	0
184	0	0	0
185	0	0	0
186	0	0	0
187	86	273	498
188	86	399	170
189	0	0	0
190	0	0	0
191	86	427	170
192	86	589	170
193	0	0	0
194	0	0	0
195	0	0	0
196	0	0	0
197	0	0	0
198	0	0	0
199	0	0	0
200	0	0	0
201	0	0	0
202	0	0	0
203	0	0	0
204	86	418	498
205	0	0	0
206	86	382	656
207	0	0	0
208	0	0	0
209	0	0	0
210	0	0	0
211	86	388	170
212	0	0	0
213	86	465	170
214	86	393	170
215	0	0	0
216	0	0	0
217	0	0	0
218	86	405	170
219	86	453	170
220	0	0	0
221	86	404	170
222	86	464	170
223	0	0	0
224	0	0	0
225	86	457	170
226	0	0	0
227	86	493	170
228	0	0	0
229	0	0	0
230	0	0	0
231	86	381	170
232	86	341	170
233	86	352	170
234	0	0	0
235	0	0	0
236	86	255	170
237	86	283	170
238	0	0	0
239	0	0	0
