0,292,536.0
0,512,560.0
0,641,473.0
0,675,543.0
0,805,521.0
1,71,492.0
1,75,601.0
1,252,520.0
1,444,551.0
2,245,521.0
2,326,529.0
2,735,501.0
2,756,577.0
2,828,544.0
2,950,504.0
3,145,585.0
3,392,565.0
3,454,573.0
4,43,556.0
4,705,568.0
4,832,577.0
5,238,458.0
5,457,498.0
5,608,477.0
6,926,505.0
7,65,460.0
7,260,507.0
7,417,503.0
7,456,501.0
7,829,487.0
7,836,519.0
7,954,492.0
8,158,498.0
8,749,579.0
8,954,494.0
9,158,539.0
9,603,566.0
9,850,512.0
10,242,603.0
11,295,567.0
11,443,529.0
11,740,520.0
11,918,580.0
12,105,516.0
12,431,541.0
12,717,557.0
12,905,506.0
13,827,502.0
13,881,523.0
13,919,484.0
13,995,501.0
15,53,535.0
16,76,461.0
16,102,481.0
17,45,574.0
17,261,510.0
17,314,634.0
17,649,536.0
17,686,535.0
18,489,553.0
18,518,506.0
18,594,493.0
18,893,574.0
19,87,549.0
20,54,557.0
20,353,501.0
20,580,573.0
20,876,514.0
20,992,602.0
21,73,504.0
21,450,532.0
21,480,510.0
21,996,536.0
22,412,528.0
22,688,503.0
22,869,525.0
22,936,524.0
23,153,554.0
23,252,524.0
23,440,560.0
23,623,489.0
23,744,562.0
24,413,476.0
24,788,554.0
24,911,545.0
25,397,533.0
25,433,522.0
25,447,534.0
25,497,521.0
25,503,513.0
25,710,515.0
26,500,544.0
26,896,507.0
26,948,540.0
27,193,621.0
27,233,541.0
27,258,563.0
27,546,534.0
27,574,615.0
27,637,590.0
27,761,556.0
27,970,612.0
28,329,507.0
28,772,518.0
28,980,498.0
29,166,546.0
29,177,593.0
29,228,540.0
29,331,524.0
29,430,508.0
29,441,524.0
29,477,570.0
29,872,489.0
30,188,552.0
30,212,514.0
30,279,539.0
30,392,568.0
30,408,568.0
30,553,531.0
30,902,537.0
31,361,500.0
31,879,510.0
32,371,443.0
33,133,542.0
33,175,498.0
34,147,509.0
34,345,542.0
34,627,453.0
34,649,506.0
35,232,570.0
35,774,564.0
36,78,517.0
36,300,561.0
36,725,534.0
36,887,470.0
36,990,541.0
37,296,548.0
37,301,562.0
37,369,559.0
37,435,543.0
37,485,559.0
38,269,607.0
38,338,573.0
39,425,517.0
39,714,547.0
40,97,534.0
40,710,555.0
40,808,591.0
40,809,538.0
41,421,570.0
41,467,533.0
41,492,547.0
41,632,536.0
42,159,564.0
42,215,542.0
42,657,529.0
42,689,569.0
43,312,541.0
43,512,511.0
43,822,558.0
44,373,497.0
45,418,577.0
45,655,652.0
45,871,633.0
45,898,581.0
46,92,576.0
46,148,538.0
46,344,524.0
46,703,490.0
47,79,539.0
47,197,529.0
47,503,561.0
47,823,503.0
48,747,546.0
48,840,514.0
48,848,443.0
50,189,525.0
50,769,547.0
51,137,536.0
51,273,519.0
51,301,541.0
51,368,507.0
51,378,488.0
51,621,539.0
51,740,543.0
52,983,537.0
53,227,482.0
53,246,529.0
53,356,514.0
54,212,505.0
54,257,560.0
54,311,467.0
54,432,511.0
54,756,542.0
54,797,523.0
55,94,566.0
55,148,571.0
55,566,492.0
55,580,560.0
55,771,502.0
56,163,551.0
56,443,543.0
56,553,529.0
56,566,521.0
56,927,593.0
57,189,480.0
57,305,514.0
57,666,553.0
57,822,521.0
58,119,552.0
58,297,575.0
58,377,541.0
58,480,559.0
58,594,540.0
58,647,577.0
58,865,527.0
59,286,525.0
59,382,589.0
60,169,561.0
60,285,539.0
60,561,544.0
60,789,540.0
61,121,579.0
61,421,504.0
61,647,508.0
62,291,551.0
63,480,463.0
63,809,505.0
63,905,489.0
64,107,551.0
64,234,526.0
64,844,528.0
65,475,514.0
65,491,495.0
65,603,516.0
65,972,520.0
66,85,511.0
66,135,565.0
66,416,537.0
66,575,543.0
66,873,559.0
67,292,569.0
67,503,544.0
67,555,569.0
67,573,504.0
67,711,621.0
68,145,578.0
68,192,566.0
68,888,545.0
69,230,565.0
70,332,513.0
70,498,521.0
70,958,503.0
71,250,446.0
71,484,454.0
71,886,489.0
71,979,524.0
72,376,557.0
72,478,510.0
72,546,501.0
72,722,522.0
72,732,534.0
72,739,510.0
72,745,506.0
72,746,464.0
72,880,503.0
72,981,517.0
73,432,490.0
73,436,564.0
73,505,556.0
73,648,553.0
74,85,559.0
74,120,562.0
74,244,535.0
74,454,554.0
74,814,535.0
75,340,525.0
76,89,523.0
76,764,546.0
76,786,508.0
77,102,503.0
77,457,513.0
77,545,519.0
77,659,529.0
78,443,600.0
78,826,620.0
79,509,555.0
80,237,489.0
80,346,522.0
80,453,491.0
80,492,539.0
80,556,547.0
80,744,563.0
80,810,540.0
80,844,569.0
81,152,560.0
81,247,560.0
81,291,545.0
81,332,533.0
81,664,573.0
82,143,573.0
83,171,532.0
83,412,546.0
83,465,545.0
83,741,475.0
84,294,500.0
84,435,524.0
84,601,514.0
84,687,488.0
84,825,533.0
85,111,520.0
85,184,500.0
85,347,500.0
85,490,554.0
86,131,454.0
86,276,490.0
86,536,517.0
87,203,531.0
87,240,540.0
87,506,537.0
87,699,556.0
88,491,487.0
88,649,496.0
88,785,510.0
89,133,532.0
89,708,490.0
89,771,501.0
90,201,540.0
90,654,555.0
90,817,570.0
90,958,532.0
90,982,524.0
91,358,554.0
91,411,544.0
92,378,531.0
92,418,515.0
92,936,546.0
92,971,525.0
94,168,499.0
94,400,570.0
94,434,489.0
94,746,509.0
94,905,533.0
95,319,517.0
95,447,480.0
95,876,570.0
96,215,531.0
96,316,529.0
97,201,578.0
97,257,555.0
97,766,497.0
98,214,540.0
98,409,533.0
98,508,520.0
98,859,518.0
98,880,548.0
98,890,557.0
99,175,536.0
99,284,550.0
100,297,539.0
101,119,560.0
101,248,482.0
101,426,515.0
101,579,556.0
101,597,490.0
102,153,520.0
102,464,540.0
102,632,506.0
102,649,551.0
102,688,508.0
103,376,637.0
104,549,514.0
104,627,500.0
104,872,533.0
105,346,565.0
105,628,516.0
105,876,587.0
106,821,589.0
107,163,525.0
107,174,514.0
107,282,531.0
107,316,538.0
107,789,544.0
107,947,554.0
108,389,506.0
108,442,541.0
108,508,502.0
108,608,546.0
108,777,546.0
108,946,505.0
109,394,523.0
109,581,499.0
109,744,544.0
109,876,555.0
109,906,474.0
109,978,477.0
110,448,501.0
111,379,549.0
111,397,550.0
111,718,537.0
111,953,555.0
112,303,478.0
112,333,514.0
112,542,521.0
113,354,526.0
113,486,486.0
113,562,507.0
113,589,533.0
113,591,507.0
113,616,536.0
113,709,490.0
113,944,487.0
114,407,609.0
114,443,576.0
114,999,488.0
115,203,509.0
115,463,516.0
115,694,538.0
115,838,567.0
116,457,522.0
116,728,536.0
117,995,443.0
118,434,549.0
118,468,601.0
118,671,562.0
118,933,570.0
119,686,557.0
119,741,566.0
119,866,594.0
120,309,555.0
120,416,545.0
120,562,539.0
120,889,574.0
