0,978.0,7952.0,674
1,721.0,2992.0,659
2,959.0,5274.0,416
3,976.0,6342.0,544
4,397.0,786.0,343
5,884.0,1830.0,397
6,359.0,1682.0,841
7,325.0,254.0,104
8,576.0,3332.0,685
9,506.0,1656.0,821
10,478.0,818.0,285
11,629.0,1022.0,296
12,785.0,4048.0,796
13,609.0,990.0,315
14,455.0,412.0,122
15,594.0,1466.0,416
16,460.0,736.0,311
17,683.0,1408.0,387
18,483.0,1498.0,674
19,478.0,842.0,352
20,196.0,54.0,28
21,480.0,1208.0,539
22,770.0,2680.0,765
23,477.0,1030.0,256
24,93.0,1958.0,980
25,1190.0,8986.0,704
26,1039.0,8482.0,879
27,1172.0,8996.0,661
28,928.0,9264.0,484
29,1162.0,10132.0,592
30,1318.0,11136.0,534
31,378.0,1938.0,970
32,601.0,2270.0,963
33,337.0,390.0,94
34,167.0,14.0,8
35,609.0,2948.0,345
36,659.0,2684.0,314
37,593.0,3366.0,624
38,175.0,1958.0,980
39,886.0,1192.0,279
40,733.0,3382.0,630
41,454.0,1400.0,237
42,491.0,1616.0,413
43,591.0,1040.0,290
44,117.0,1958.0,980
45,509.0,742.0,209
46,759.0,3110.0,678
47,543.0,4906.0,930
48,260.0,210.0,59
49,263.0,1962.0,979
50,196.0,1220.0,307
51,237.0,1958.0,980
52,374.0,96.0,49
53,518.0,1954.0,956
54,959.0,5492.0,483
55,1280.0,20680.0,672
56,317.0,582.0,292
57,1291.0,18700.0,628
58,868.0,8720.0,542
59,598.0,964.0,428
60,590.0,840.0,309
61,533.0,520.0,237
62,385.0,430.0,138
63,363.0,1958.0,980
64,1308.0,8568.0,734
65,119.0,1958.0,980
66,896.0,4370.0,524
67,880.0,4790.0,533
68,440.0,588.0,209
69,720.0,3340.0,406
70,399.0,1872.0,824
71,1246.0,9598.0,882
72,619.0,4208.0,540
73,890.0,2168.0,855
74,521.0,478.0,137
75,318.0,164.0,83
76,357.0,220.0,84
77,1017.0,5094.0,600
78,303.0,1864.0,898
79,814.0,3568.0,472
80,576.0,2120.0,912
81,775.0,4532.0,452
82,1031.0,3864.0,931
83,462.0,1216.0,308
84,418.0,994.0,304
85,803.0,1998.0,437
86,681.0,1980.0,287
87,694.0,1948.0,640
88,528.0,1826.0,852
89,1451.0,6682.0,633
90,967.0,3220.0,422
91,485.0,3918.0,940
92,227.0,980.0,479
93,343.0,1312.0,239
94,1199.0,11028.0,741
95,1673.0,17670.0,677
96,909.0,8338.0,844
97,1376.0,20866.0,696
98,619.0,1770.0,844
99,660.0,1952.0,854
100,594.0,1416.0,600
101,210.0,1958.0,980
102,294.0,6.0,4
103,371.0,756.0,377
104,400.0,1220.0,608
105,1371.0,10012.0,672
106,472.0,1842.0,902
107,1082.0,5118.0,701
108,742.0,2046.0,392
109,621.0,1202.0,346
110,692.0,1314.0,302
111,1421.0,5288.0,744
112,941.0,2660.0,701
113,1070.0,2674.0,583
114,667.0,2576.0,333
115,1251.0,4010.0,556
116,845.0,3182.0,400
117,626.0,1350.0,625
118,891.0,2748.0,439
119,235.0,1602.0,802
120,388.0,1956.0,979
121,124.0,2.0,2
122,221.0,1958.0,980
123,433.0,1420.0,620
124,541.0,982.0,412
125,941.0,8140.0,680
126,902.0,7046.0,462
127,906.0,3958.0,374
128,803.0,5630.0,323
129,241.0,1882.0,941
130,201.0,84.0,43
131,551.0,1080.0,334
132,295.0,1726.0,864
133,399.0,1916.0,952
134,712.0,1548.0,208
135,1002.0,5796.0,817
136,477.0,1600.0,799
137,692.0,2738.0,448
138,964.0,5200.0,631
139,722.0,2162.0,657
140,526.0,1074.0,279
141,231.0,190.0,96
142,307.0,2136.0,978
143,462.0,1894.0,948
144,298.0,64.0,33
145,573.0,1652.0,393
146,629.0,930.0,149
147,202.0,1958.0,980
148,820.0,4534.0,805
149,955.0,4956.0,679
150,497.0,986.0,348
151,736.0,3258.0,400
152,538.0,1510.0,231
153,1108.0,8826.0,838
154,998.0,6086.0,578
155,362.0,644.0,310
156,136.0,1958.0,980
157,775.0,5050.0,783
158,504.0,1422.0,274
159,354.0,2384.0,737
160,139.0,1958.0,980
161,863.0,4408.0,425
162,510.0,1958.0,979
163,290.0,1892.0,947
164,1059.0,5476.0,460
165,696.0,1186.0,356
166,773.0,2760.0,489
167,729.0,2368.0,382
168,656.0,1756.0,331
169,340.0,1370.0,686
170,431.0,1206.0,555
171,938.0,4366.0,913
172,435.0,464.0,163
173,338.0,338.0,106
174,461.0,3724.0,916
175,100.0,1952.0,977
176,365.0,1648.0,822
177,397.0,326.0,164
178,1122.0,6302.0,920
179,1114.0,10222.0,801
180,770.0,2828.0,433
181,1372.0,13782.0,663
182,950.0,3298.0,827
183,1326.0,22578.0,723
184,607.0,4532.0,459
185,235.0,1958.0,980
186,396.0,1564.0,782
187,1328.0,7704.0,780
188,725.0,5444.0,444
189,621.0,4122.0,791
190,1055.0,7214.0,371
191,1555.0,18678.0,669
192,1344.0,11418.0,568
193,886.0,10268.0,923
194,448.0,1962.0,973
195,997.0,8196.0,619
196,743.0,5826.0,433
197,779.0,2874.0,474
198,763.0,3950.0,431
199,739.0,4920.0,588
200,1460.0,10246.0,647
201,847.0,8440.0,528
202,574.0,3166.0,680
203,694.0,2310.0,551
204,290.0,0.0,0
205,491.0,4922.0,946
206,223.0,1946.0,974
207,385.0,924.0,379
208,295.0,606.0,202
209,1204.0,15206.0,659
210,700.0,3754.0,861
211,860.0,4428.0,802
212,1880.0,34824.0,823
213,798.0,3016.0,654
214,814.0,3496.0,962
215,1141.0,17602.0,860
216,193.0,3032.0,978
217,127.0,1086.0,544
218,678.0,2420.0,833
219,1129.0,6418.0,912
220,710.0,2386.0,772
221,439.0,402.0,118
222,288.0,542.0,272
223,599.0,2460.0,970
224,250.0,24.0,9
225,177.0,1958.0,980
226,767.0,2534.0,791
227,541.0,312.0,74
228,437.0,1456.0,235
229,820.0,1564.0,301
230,966.0,2976.0,700
231,427.0,1050.0,236
232,586.0,1674.0,681
233,1093.0,7102.0,526
234,915.0,6614.0,577
235,311.0,474.0,238
236,1147.0,4368.0,604
237,705.0,4784.0,602
238,525.0,1746.0,862
239,656.0,1118.0,449
240,410.0,818.0,146
241,761.0,8540.0,768
242,1035.0,5640.0,487
243,460.0,430.0,191
244,657.0,3448.0,632
245,138.0,1904.0,953
246,426.0,1378.0,618
247,470.0,1050.0,395
248,189.0,266.0,134
249,213.0,1958.0,980
250,643.0,2110.0,799
251,440.0,630.0,243
252,368.0,638.0,209
253,692.0,6734.0,877
254,296.0,1958.0,980
255,286.0,490.0,246
256,171.0,1958.0,980
257,2215.0,18700.0,701
258,867.0,2372.0,959
259,1573.0,27462.0,680
260,836.0,1558.0,718
261,2107.0,29464.0,806
262,909.0,2198.0,918
263,1035.0,4418.0,969
264,937.0,1576.0,789
265,1593.0,15686.0,712
266,286.0,1896.0,949
267,897.0,5130.0,558
268,287.0,1806.0,904
269,847.0,4028.0,365
270,176.0,1954.0,978
271,993.0,4590.0,617
272,692.0,2216.0,441
273,167.0,1958.0,980
274,920.0,3228.0,389
275,439.0,1158.0,218
276,209.0,284.0,143
277,526.0,534.0,190
278,762.0,1884.0,817
279,182.0,76.0,39
280,903.0,13766.0,912
281,742.0,8590.0,817
282,546.0,4922.0,448
283,289.0,316.0,159
284,494.0,2072.0,746
285,206.0,30.0,16
286,294.0,588.0,295
287,401.0,1958.0,980
288,1274.0,12978.0,647
289,625.0,1620.0,796
290,1194.0,9456.0,745
291,233.0,1958.0,980
292,1151.0,13966.0,614
293,593.0,2478.0,976
294,895.0,1604.0,372
295,973.0,9198.0,655
296,915.0,4252.0,419
297,536.0,3640.0,855
298,809.0,4166.0,470
299,562.0,2950.0,888
300,149.0,1958.0,980
301,1036.0,4006.0,638
302,840.0,3512.0,446
303,388.0,1194.0,552
304,590.0,1034.0,217
305,584.0,1894.0,796
306,583.0,1486.0,299
307,564.0,2866.0,315
308,1158.0,6180.0,727
309,676.0,2348.0,351
310,1002.0,4150.0,470
311,865.0,3960.0,440
312,380.0,1688.0,722
313,189.0,1890.0,946
314,666.0,1024.0,296
315,548.0,1100.0,413
316,525.0,1294.0,421
317,728.0,2486.0,472
318,841.0,4148.0,541
319,915.0,3822.0,415
320,720.0,3020.0,438
321,593.0,1392.0,310
322,662.0,2588.0,795
323,208.0,66.0,34
324,479.0,626.0,227
325,625.0,2394.0,660
326,538.0,1244.0,266
327,618.0,1254.0,431
328,468.0,3910.0,980
329,680.0,4912.0,692
330,561.0,1970.0,334
331,416.0,500.0,177
332,387.0,1964.0,980
333,111.0,10.0,6
334,616.0,812.0,216
335,683.0,3108.0,649
336,457.0,988.0,424
337,133.0,1044.0,523
338,1159.0,11980.0,654
339,514.0,7094.0,975
340,1242.0,11348.0,764
341,520.0,400.0,191
342,950.0,10420.0,542
343,681.0,1552.0,753
344,305.0,146.0,74
345,441.0,360.0,181
346,465.0,1632.0,817
347,233.0,326.0,164
348,369.0,338.0,113
349,554.0,3036.0,647
350,112.0,1956.0,979
351,884.0,3486.0,647
352,1119.0,8712.0,568
353,844.0,4550.0,706
354,421.0,1766.0,884
355,878.0,9196.0,578
356,442.0,1896.0,846
357,404.0,1740.0,868
358,216.0,234.0,118
359,103.0,1958.0,980
360,784.0,12078.0,492
361,607.0,2450.0,545
362,745.0,5746.0,573
363,1314.0,16962.0,662
364,1049.0,19566.0,870
365,1175.0,9888.0,679
366,703.0,5920.0,892
367,850.0,6474.0,846
368,1508.0,30672.0,849
369,756.0,3948.0,917
370,211.0,1958.0,980
371,454.0,6964.0,941
372,633.0,8648.0,945
373,316.0,346.0,66
374,680.0,2100.0,569
375,449.0,484.0,208
376,594.0,994.0,288
377,213.0,1958.0,980
378,1753.0,23048.0,713
379,996.0,4976.0,877
380,981.0,9588.0,746
381,805.0,1286.0,461
382,703.0,2580.0,590
383,985.0,16320.0,528
384,414.0,1708.0,855
385,256.0,1958.0,980
386,719.0,2016.0,289
387,658.0,1724.0,313
388,726.0,5472.0,725
389,431.0,744.0,349
390,805.0,3122.0,697
391,637.0,2864.0,401
392,862.0,6392.0,526
393,924.0,4386.0,538
394,1047.0,5256.0,415
395,651.0,2074.0,569
396,277.0,1958.0,980
397,626.0,1998.0,409
398,577.0,1282.0,285
399,835.0,4506.0,564
400,579.0,2174.0,296
401,467.0,792.0,196
402,623.0,3216.0,803
403,1.0,1958.0,980
404,1327.0,8320.0,639
405,895.0,5748.0,876
406,716.0,2412.0,913
407,1351.0,11784.0,689
408,503.0,1916.0,959
409,706.0,2022.0,790
410,435.0,1940.0,971
411,909.0,6232.0,391
412,676.0,1824.0,742
413,470.0,730.0,238
414,313.0,624.0,153
415,455.0,1636.0,465
416,461.0,1202.0,507
417,376.0,376.0,146
418,558.0,1584.0,485
419,447.0,1466.0,725
420,293.0,536.0,264
421,47.0,1958.0,980
422,757.0,3984.0,927
423,107.0,1958.0,980
424,316.0,96.0,49
425,386.0,432.0,159
426,807.0,5542.0,491
427,653.0,1966.0,486
428,695.0,3198.0,551
429,692.0,3148.0,620
430,398.0,216.0,104
431,388.0,758.0,160
432,111.0,1636.0,819
433,322.0,1428.0,713
434,726.0,2136.0,752
435,271.0,1688.0,845
436,988.0,8200.0,724
437,427.0,1718.0,608
438,438.0,3896.0,976
439,530.0,3772.0,369
440,283.0,674.0,338
441,245.0,1284.0,643
442,353.0,1770.0,886
443,231.0,188.0,95
444,209.0,1958.0,980
445,236.0,1956.0,979
446,126.0,2.0,2
447,291.0,216.0,85
448,326.0,1926.0,873
449,356.0,316.0,147
450,225.0,1148.0,575
451,154.0,18.0,10
452,350.0,3104.0,978
453,184.0,1978.0,980
454,304.0,3928.0,980
455,607.0,3908.0,980
456,640.0,1628.0,313
457,703.0,3312.0,425
458,618.0,1008.0,370
