0	121	470	258
1	683	506	8426
2	185	482	1572
3	40	467	476
4	457	498	1010
5	999	513	4282
6	96	465	952
7	567	453	1164
8	389	452	776
9	562	502	1304
10	727	519	1600
11	715	466	3638
12	673	458	2186
13	355	515	708
14	208	452	908
15	981	535	2248
16	165	580	328
17	899	504	2168
18	775	511	4952
19	424	520	938
20	401	551	1958
21	194	480	9000
22	554	522	4894
23	75	467	1376
24	86	469	2622
25	94	479	2968
26	998	470	5414
27	76	474	1884
28	998	517	4318
29	70	452	2142
30	139	473	2132
31	470	469	938
32	91	484	3180
33	225	480	9678
34	322	518	3842
35	621	459	1714
36	392	469	1936
37	996	451	4636
38	281	464	560
39	875	496	1748
40	624	481	1774
41	835	462	1668
42	233	497	12534
43	70	468	976
44	95	481	3288
45	196	450	754
46	114	452	528
47	798	466	1594
48	934	507	4254
49	928	492	1910
50	601	456	1972
51	952	418	1902
52	276	491	6798
53	175	487	2578
54	586	472	1284
55	983	445	2048
56	690	471	1378
57	998	474	1994
58	988	503	2120
59	151	409	300
60	776	462	1690
61	402	475	802
62	950	498	4080
63	43	457	92
64	963	518	1924
65	61	502	120
66	131	459	356
67	750	491	1498
68	83	470	164
69	377	453	834
70	438	483	878
71	141	464	364
72	369	466	812
73	653	462	1412
74	193	509	420
75	862	483	1856
76	164	491	1306
77	999	543	3324
78	257	492	618
79	811	527	1738
80	350	527	2284
81	276	529	1782
82	90	516	468
83	257	483	1940
84	374	554	756
85	637	473	1288
86	433	518	1364
87	414	501	1118
88	219	469	734
89	240	509	556
90	987	439	2070
91	59	426	118
92	14	436	36
93	244	499	932
94	445	531	936
95	696	467	2186
96	167	484	422
97	111	459	332
98	82	510	186
99	227	460	464
100	798	506	1854
101	969	514	3706
102	16	474	64
103	645	544	1878
104	229	460	502
105	347	461	692
106	268	530	618
107	153	524	392
108	130	474	268
109	984	507	1980
110	28	453	60
111	304	473	614
112	704	519	1418
113	171	458	340
114	831	546	1660
115	151	509	568
116	835	519	2154
117	381	479	810
118	895	510	2758
119	592	609	1182
120	687	527	1452
121	977	484	3348
122	966	446	2024
123	83	503	164
124	998	529	4130
125	729	525	2150
126	247	493	2098
127	447	474	2334
128	309	482	2022
129	506	469	1030
130	801	491	1676
131	233	480	482
132	181	492	360
133	819	498	1636
134	884	506	2756
135	109	496	216
136	315	494	1020
137	706	416	1410
138	294	436	702
139	61	422	120
140	708	482	1680
141	220	480	2958
142	262	493	1890
143	504	487	1240
144	189	471	3000
145	262	490	1828
146	188	475	1160
147	338	499	2478
148	156	460	1420
149	216	471	1602
150	683	497	1382
151	532	433	1722
152	295	463	1448
153	277	454	1382
154	425	485	2158
155	226	480	450
156	869	523	1922
157	870	519	1740
158	997	502	3720
159	979	535	1968
160	418	532	856
161	259	487	534
162	981	468	5158
163	70	485	142
164	958	450	1962
165	389	483	796
166	990	541	2736
167	986	462	2262
168	149	457	326
169	9	424	16
170	991	468	1980
171	898	492	2302
172	103	483	252
173	283	492	574
174	644	515	1286
175	996	512	3266
176	410	517	840
177	603	495	1204
178	623	483	1438
179	357	465	712
180	65	472	246
181	698	487	1394
182	78	458	280
183	203	458	404
184	45	455	186
185	863	496	2164
186	335	482	948
187	66	463	876
188	237	451	520
189	302	446	3740
190	172	433	734
191	460	480	1414
192	40	443	378
193	102	475	1142
194	76	451	890
195	165	427	684
196	103	448	204
197	989	470	2468
198	128	419	886
199	183	462	472
200	73	480	390
201	181	469	474
202	259	453	1074
203	220	484	858
204	387	511	3330
205	785	478	1664
206	179	499	1350
207	240	466	490
208	775	465	1582
209	259	491	516
210	741	485	1480
211	10	491	26
212	508	444	1014
213	19	426	66
214	469	453	1170
215	139	407	280
216	468	498	934
217	991	521	2900
218	996	541	5272
219	489	584	1140
220	678	557	2216
221	934	530	2194
222	201	502	500
223	23	497	50
224	225	475	448
225	775	516	1548
226	398	474	1540
227	98	420	322
228	271	511	950
229	590	497	1498
230	239	492	770
231	135	468	272
232	998	450	2256
233	931	509	2178
234	106	500	478
235	147	496	620
236	161	502	1220
237	371	526	2506
238	963	538	2008
239	968	546	2498
240	650	512	7856
241	103	508	1092
242	529	555	3844
243	854	493	3976
244	998	509	2616
245	370	510	744
246	983	494	2660
247	272	523	744
248	309	498	640
249	955	502	2436
250	362	450	722
251	992	490	3358
252	979	488	1956
253	830	460	1658
254	753	467	5312
255	776	461	3468
256	315	476	9786
257	375	472	3182
258	942	408	1882
259	947	493	2658
260	314	505	9552
261	861	508	2482
262	534	465	4050
263	839	513	4786
264	235	467	2292
265	240	456	2834
266	978	486	2548
267	236	475	7606
268	639	484	3450
269	714	520	10006
270	980	474	2556
271	317	460	632
272	317	461	2446
273	748	449	3928
274	809	511	1616
275	986	511	1970
276	979	496	4032
277	185	478	7750
278	746	456	2840
279	997	464	3412
280	688	470	2292
281	218	466	11124
282	217	482	12282
283	602	514	6258
284	214	464	2188
285	241	461	4012
286	705	461	1408
287	302	502	16452
288	983	483	3426
289	912	478	1822
290	998	498	3564
291	348	478	3238
292	823	572	1644
293	573	489	1768
294	159	447	11410
295	916	474	1830
296	980	465	3574
297	881	475	1928
298	317	480	632
299	483	504	7788
300	535	475	5770
301	465	481	2080
302	989	494	4082
303	396	478	3376
304	605	480	2020
305	319	470	636
306	853	477	3476
307	929	475	2172
308	535	506	1068
309	990	489	2648
310	718	463	1434
311	597	451	2748
312	601	471	4592
313	358	481	8836
314	216	474	6076
315	583	446	3166
316	994	470	2460
317	408	484	2060
318	994	546	3896
319	874	517	3424
320	536	477	4736
321	998	454	3838
322	981	476	2980
323	321	484	6578
324	812	524	7370
325	880	483	2090
326	798	445	1594
327	860	464	2706
328	981	456	1960
329	936	443	1870
330	418	433	2978
331	139	407	8902
332	869	469	1736
333	952	463	2638
334	998	475	4928
335	231	473	4622
336	966	495	1930
337	215	457	8752
338	996	472	3932
339	898	521	2766
340	689	468	1376
341	805	491	2966
342	974	499	2476
343	661	474	3072
344	830	478	3294
345	985	456	3184
346	771	501	4390
347	995	439	2680
348	242	454	3526
349	998	477	1994
350	992	499	2844
351	987	517	6104
352	718	484	6152
353	406	486	810
354	976	519	3812
355	999	496	2516
356	835	496	2102
357	988	482	1974
358	998	513	5704
359	671	474	1340
360	401	470	8704
361	745	417	1488
362	607	500	1212
363	639	484	1276
364	770	464	1538
365	998	560	3628
366	957	479	7578
367	931	491	6070
368	655	521	3794
369	986	486	2510
370	471	461	940
371	283	491	1832
372	977	481	5300
373	972	469	1942
374	513	520	1024
375	361	520	17722
376	433	462	2884
377	996	511	4836
378	618	484	7426
379	427	463	1466
380	824	463	2428
381	984	496	5576
382	345	460	2446
383	993	480	3792
384	627	463	4566
385	107	497	212
386	924	474	1904
387	36	466	116
388	961	472	2422
389	282	445	562
390	359	531	760
391	952	466	2560
392	229	475	456
393	88	484	174
394	308	461	750
395	104	505	238
396	248	506	508
397	62	495	164
398	698	479	1394
399	21	462	40
400	181	538	360
401	821	552	1640
402	455	441	1020
403	237	480	1484
404	198	516	672
405	254	569	1456
406	410	444	2066
407	909	464	1920
408	147	473	922
409	235	473	814
410	115	494	546
411	19	469	36
412	738	489	1622
413	262	527	602
414	450	480	986
415	574	514	1250
416	821	550	1666
417	208	497	470
418	812	485	1814
419	240	507	574
420	109	462	254
421	30	440	58
422	59	480	122
423	927	624	1862
424	675	516	1388
