0	39	1	388
1	32	1	258
2	27	1	52
3	25	1	84
4	23	1	120
5	61	1	120
6	37	1	72
7	33	1	124
8	34	1	66
9	86	1	170
10	48	1	94
11	55	1	108
12	59	1	116
13	54	1	106
14	72	1	224
15	32	1	62
16	86	1	170
17	52	1	102
18	86	1	170
19	84	1	790
20	78	1	154
21	85	1	482
22	61	1	120
23	27	1	52
24	86	1	170
25	26	1	50
26	86	1	170
27	41	1	80
28	86	1	170
29	49	1	96
30	48	1	94
31	48	1	94
32	42	1	82
33	30	1	58
34	86	1	170
35	86	1	170
36	58	1	114
37	41	1	80
38	50	1	98
39	43	1	84
40	86	1	170
41	69	1	136
42	49	1	316
43	43	1	196
44	54	1	106
45	52	1	102
46	32	1	246
47	31	1	110
48	43	1	84
49	73	1	284
50	33	1	116
51	8	1	32
52	20	1	46
53	13	1	40
54	15	1	76
55	33	1	76
56	26	1	50
57	20	1	38
58	19	1	84
59	39	1	76
60	8	1	14
61	28	1	54
62	17	1	32
63	24	1	46
64	26	1	50
65	17	1	32
66	19	1	54
67	13	1	24
68	25	1	48
69	18	1	34
70	10	1	18
71	28	1	54
72	17	1	48
73	51	1	100
74	84	1	166
75	52	1	102
76	67	1	132
77	37	1	72
78	7	1	20
79	25	1	170
80	23	1	76
81	27	1	52
82	30	1	156
83	20	1	38
84	15	1	28
85	11	1	20
86	18	1	34
87	27	1	52
88	15	1	28
89	39	1	76
90	5	1	8
91	24	1	46
92	11	1	44
93	23	1	66
94	14	1	26
95	8	1	14
96	18	1	108
97	21	1	72
98	17	1	32
99	15	1	28
100	59	1	140
101	36	1	70
102	86	1	170
103	85	1	168
104	74	1	146
105	19	1	36
106	15	1	38
107	7	1	18
108	12	1	22
109	8	1	24
110	7	1	12
111	18	1	34
112	2	1	2
113	18	1	34
114	3	1	4
115	15	1	70
116	6	1	12
117	4	1	6
118	8	1	26
119	7	1	14
120	12	1	22
121	16	1	42
122	24	1	46
123	29	1	56
124	11	1	20
125	15	1	28
126	8	1	14
127	11	1	36
128	18	1	74
129	16	1	48
130	37	1	76
131	8	1	14
132	10	1	18
133	26	1	50
134	20	1	38
135	9	1	16
136	26	1	52
137	26	1	50
138	52	1	102
139	30	1	58
140	6	1	14
141	23	1	44
142	18	1	60
143	11	1	20
144	21	1	40
145	27	1	52
146	33	1	64
147	12	1	22
148	21	1	88
149	14	1	36
150	20	1	38
151	20	1	136
152	19	1	36
153	44	1	86
154	10	1	32
155	31	1	60
156	17	1	32
157	30	1	70
158	28	1	54
159	29	1	56
160	32	1	62
161	85	1	168
162	85	1	168
163	42	1	82
164	8	1	14
165	10	1	18
166	5	1	8
167	38	1	74
168	10	1	18
169	14	1	26
170	3	1	4
171	11	1	20
172	10	1	34
173	7	1	16
174	4	1	6
175	5	1	10
176	5	1	8
177	4	1	6
178	4	1	6
179	43	1	88
180	86	1	170
181	18	1	34
182	8	1	14
183	3	1	4
184	48	1	94
185	15	1	28
186	9	1	16
187	86	1	498
188	86	1	170
189	7	1	20
190	9	1	16
191	86	1	170
192	81	1	162
193	2	1	2
194	7	1	12
195	10	1	18
196	2	1	2
197	13	1	44
198	2	1	2
199	2	1	2
200	3	1	4
201	6	1	10
202	3	1	4
203	10	1	18
204	10	1	24
205	6	1	10
206	4	1	6
207	3	1	4
208	3	1	4
209	2	1	2
210	5	1	8
211	8	1	14
212	7	1	12
213	61	1	120
214	86	1	170
215	35	1	68
216	30	1	60
217	57	1	112
218	43	1	84
219	14	1	26
220	2	1	2
221	13	1	24
222	31	1	60
223	48	1	94
224	85	1	168
225	75	1	148
226	12	1	22
227	2	1	2
228	7	1	12
229	55	1	108
230	7	1	20
231	86	1	170
232	45	1	88
233	14	1	26
234	27	1	52
235	3	1	4
236	86	1	170
237	86	1	170
238	2	1	2
239	2	1	2
