2.0,0.9117500000000001
4.24,0.18875
6.48,0.06825
8.72,0.062
10.96,0.0735
13.200000000000001,0.045
15.440000000000001,0.0395
17.68,0.0135
19.92,0.034
22.160000000000004,0.011
24.400000000000006,0.042
26.640000000000008,0.00625
28.88000000000001,0.00725
31.12000000000001,0.0
33.360000000000014,0.00875
35.600000000000016,0.0
37.84000000000002,0.00925
40.08000000000002,0.0
42.32000000000002,0.0
44.560000000000024,0.0105
46.800000000000026,0.0
49.04000000000003,0.0
51.28000000000003,0.0
53.52000000000003,0.0
55.76000000000003,0.01425
58.000000000000036,0.01425
60.24000000000004,0.0
62.48000000000004,0.0
64.72000000000004,0.0
66.96000000000004,0.0
69.20000000000003,0.0
71.44000000000003,0.0
73.68000000000002,0.0
75.92000000000002,0.0
78.16000000000001,0.0
80.4,0.0
82.64,0.0
84.88,0.0
87.11999999999999,0.0
89.35999999999999,0.0
91.59999999999998,0.0
93.83999999999997,0.0
96.07999999999997,0.0
98.31999999999996,0.0
100.55999999999996,0.0
102.79999999999995,0.0
105.03999999999995,0.0
107.27999999999994,0.0
109.51999999999994,0.0
111.75999999999993,0.0
