※最後の1回が代表してプロットされています。
700	1000	174	1998
701	0	29	0
702	1000	109	1998
703	0	53	0
704	1000	1551	3990
705	999	33	1996
706	0	33	0
707	1000	463	1998
708	13	262	60
709	994	268	15762
710	1000	136	3990
711	1000	110	4016
712	1000	93	2018
713	11	237	34
714	999	142	1996
715	1000	69	1998
716	0	76	0
717	999	29	1996
718	998	63	3982
719	1000	1078	7956
720	1000	333	7960
721	1000	44	1998
722	997	93	1992
723	1000	1079	1998
724	0	55	0
725	0	57	0
726	1000	299	1998
727	0	113	0
728	1000	135	1998
729	1000	47	1998
730	0	21	0
731	999	34	1996
732	2	32	2
733	1000	69	1998
734	0	223	0
735	1000	63	3990
736	996	69	7904
737	1000	327	17772
738	3	19	4
739	998	21	1994
740	1000	136	1998
741	0	30	0
742	1000	193	1998
743	0	109	0
744	0	125	0
745	0	21	0
746	998	529	3980
747	0	76	0
748	0	114	0
749	4	136	8
750	0	141	0
751	1000	162	3988
752	0	517	0
753	1000	4799	19774
754	0	130	0
755	1000	87	3986
756	1000	72	1998
757	995	76	1988
758	1000	171	9940
759	0	329	0
760	999	81	3988
761	41	393	228
762	996	68	1990
763	952	340	5684
764	999	68	1996
765	0	61	0
766	999	20	1996
767	2	14	2
768	9	208	36
769	999	164	1996
770	0	952	0
771	0	333	0
772	1000	218	3990
773	0	145	0
774	0	356	0
775	999	20	1996
776	1000	54	3990
777	15	32	28
778	999	43	2008
779	1000	85	4012
780	995	57	3970
781	3	34	4
782	1000	34	1998
783	1000	1526	3992
784	0	127	0
785	0	597	0
786	998	56	1994
787	1000	2645	3988
788	0	114	0
789	2	13	2
790	999	21	1996
791	999	71	1996
792	1000	1097	3990
793	0	75	0
794	0	39	0
795	0	34	0
796	999	1053	23580
797	0	419	0
798	1000	69	5976
799	0	803	0
800	0	45	0
801	998	38	1994
802	1000	86	1998
803	0	27	0
804	1000	129	1998
805	999	29	1996
806	2	23	2
807	1000	1544	3990
808	999	30	1996
809	16	58	30
810	994	220	7916
811	12	68	22
812	999	16	1996
813	1000	30	3990
814	0	50	0
815	0	27	0
816	0	58	0
817	0	52	0
818	0	120	0
819	1000	330	1998
820	0	88	0
821	999	21	1996
822	1000	85	3990
823	989	26	1976
824	999	184	3966
825	999	809	1996
826	0	24	0
827	2	30	2
828	0	48	0
829	0	303	0
830	1000	1607	5982
831	0	103	0
832	1000	78	1998
833	0	42	0
834	1000	74	1998
835	1000	159	3990
836	0	61	0
837	0	19	0
838	1000	63	1998
839	999	559	1996
840	2	27	2
841	1000	380	1998
842	1000	62	3992
843	1000	392	3988
844	1000	373	3990
845	0	2371	0
846	1000	1464	3992
847	1000	378	1998
848	1000	724	7924
849	0	1476	0
850	1000	378	1998
851	1000	530	1998
852	0	1323	0
853	1000	375	1998
854	999	711	5966
855	1000	560	1998
856	1000	322	1998
857	995	1805	31286
858	1000	321	1998
859	1000	382	1998
860	1000	414	1998
861	1000	390	1998
862	1000	721	1998
863	1000	574	5960
864	0	352	0
865	0	552	0
866	1000	409	1998
867	1000	1320	7960
868	1000	432	1998
869	209	10153	19388
870	1000	370	3988
871	1000	374	1998
872	999	537	1996
873	691	12357	86632
874	999	39	1996
875	1000	35	3990
876	3	38	4
877	998	67	3984
878	1000	60	1998
879	1000	2129	3976
880	992	49	1982
881	0	78	0
882	0	81	0
883	1000	51	1998
884	0	86	0
885	998	95	1994
886	0	55	0
887	0	38	0
888	0	67	0
889	996	70	1990
890	0	95	0
891	1000	60	1998
892	5	78	8
893	985	62	1968
894	995	167	3942
895	7	157	20
896	14	24	26
897	5	63	8
898	996	31	1990
899	3	19	4
900	998	26	1994
901	2	11	2
902	999	25	1996
903	999	32	1996
904	999	67	1996
905	0	220	0
906	0	190	0
907	1000	65	1998
908	1000	117	3990
909	999	19	1996
910	3	34	4
911	1000	97	3990
912	999	31	1996
913	998	63	1994
914	0	834	0
915	1000	1000	1998
916	2	27	2
917	999	37	1996
918	1000	2567	1998
919	0	30	0
920	0	69	0
921	0	50	0
922	1000	155	1998
923	0	55	0
924	999	81	1996
925	2	15	2
926	0	18	0
927	1000	34	1998
928	1000	1580	5980
929	999	27	1996
930	1000	26	1998
931	0	26	0
932	999	15	1996
933	0	18	0
934	1000	1039	1998
935	1000	124	1998
936	991	1452	31142
937	0	167	0
938	1000	114	1998
939	0	653	0
940	29	853	360
941	101	179	200
942	0	103	0
943	998	429	19686
944	1000	113	1998
945	998	71	1994
946	3	50	4
947	35	1478	348
948	0	105	0
949	996	116	1990
950	971	1835	11566
951	0	238	0
952	999	259	3988
953	0	356	0
954	1000	188	1998
955	0	179	0
956	997	15	1992
957	4	23	6
958	981	20	1960
959	1000	134	3954
960	995	15	1988
961	6	25	10
962	4	54	6
963	997	60	1992
964	0	108	0
965	1000	506	1998
966	1000	39	1998
967	0	21	0
968	0	24	0
969	1000	200	1998
970	0	712	0
971	1000	127	1998
972	1000	167	1998
973	0	666	0
974	0	489	0
975	998	367	9926
976	993	225	5940
977	995	43	5934
978	1000	24	1998
979	0	36	0
980	0	236	0
981	0	258	0
982	1000	1302	1998
983	999	42	1996
984	2	24	2
985	2	49	2
986	995	96	1988
987	0	58	0
988	999	103	3984
989	1000	18	1998
990	0	12	0
991	999	64	3988
992	0	43	0
993	1000	198	5978
994	0	461	0
995	1000	2092	1998
996	0	1333	0
997	1000	70	1998
998	1000	104	1998
999	0	38	0
1000	1000	36	1998
1001	1000	68	1998
1002	0	193	0
1003	0	73	0
1004	0	1124	0
1005	0	212	0
1006	1000	1044	1998
1007	0	72	0
1008	1000	661	1998
1009	2	21	2
1010	0	26	0
1011	999	25	1996
1012	4	33	6
1013	0	114	0
1014	1000	32	1998
1015	1000	966	3992
1016	2	32	2
1017	999	32	1996
1018	1000	178	1998
1019	0	12	0
1020	2	32	2
1021	999	45	1996
1022	0	53	0
1023	1000	138	1998
1024	0	64	0
1025	1000	82	1998
1026	0	113	0
1027	0	1219	0
1028	998	130	1994
1029	0	230	0
1030	1000	2106	7962
1031	0	22	0
1032	1000	36	1998
1033	0	41	0
1034	0	2882	0
1035	0	738	0
1036	0	617	0
1037	0	1301	0
1038	0	1087	0
1039	1000	273	1998
1040	995	500	1988
1041	0	236	0
1042	0	618	0
1043	1000	333	3990
1044	991	3645	53530
1045	0	716	0
1046	0	1336	0
1047	1000	208	1998
1048	999	204	1996
1049	0	1315	0
1050	1000	226	1998
1051	1000	568	5980
1052	1000	256	1998
1053	999	23	1996
1054	1000	1631	5980
1055	1000	31	3990
1056	1000	85	1998
1057	0	35	0
1058	1000	497	3990
1059	999	29	1996
1060	2	27	2
1061	999	33	1996
1062	0	113	0
1063	1000	153	1998
1064	1000	41	1998
1065	3	46	4
1066	3	28	4
1067	1000	117	5980
1068	993	39	1984
1069	8	45	14
1070	0	20	0
1071	1000	118	1998
1072	1000	1062	1998
1073	0	10	0
1074	1000	505	1998
1075	0	6	0
1076	1000	20	1998
1077	0	25	0
1078	995	56	3952
1079	998	85	1994
1080	999	33	1996
1081	1000	1077	1998
1082	0	71	0
1083	2	34	2
1084	0	27	0
1085	0	124	0
1086	0	75	0
1087	0	155	0
1088	4	88	8
1089	1000	89	1998
1090	998	411	3984
1091	0	22	0
1092	986	255	5898
1093	970	354	5802
1094	0	405	0
1095	1000	84	1998
1096	1000	90	1998
1097	1000	1509	1998
1098	0	57	0
1099	0	29	0
1100	0	124	0
1101	1000	654	1998
1102	998	50	1994
1103	3	30	4
1104	1000	1073	1998
1105	0	31	0
1106	1000	114	1998
1107	0	70	0
1108	0	65	0
1109	999	83	3956
1110	0	251	0
1111	1000	659	1998
1112	0	21	0
1113	0	39	0
1114	1000	987	1998
1115	1000	35	1998
1116	0	38	0
1117	1000	694	1998
1118	1000	42	1998
1119	0	39	0
1120	1000	258	7966
1121	2	23	2
1122	1000	4215	7960
1123	1000	77	3988
1124	998	158	1994
1125	0	84	0
1126	0	2149	0
1127	0	126	0
1128	1000	1093	1998
1129	0	73	0
1130	1000	75	1998
1131	0	13	0
1132	0	105	0
1133	6	66	10
1134	1000	145	2004
1135	999	30	1996
1136	0	61	0
1137	999	101	1996
1138	2	15	2
1139	0	26	0
1140	0	33	0
1141	0	62	0
1142	1000	1046	1998
1143	1000	440	1998
1144	2	14	2
1145	999	28	2010
1146	999	55	3986
1147	999	66	1996
1148	2	24	2
1149	0	45	0
1150	1000	469	1998
1151	0	411	0
1152	1000	3118	5946
1153	1000	1691	5978
1154	1000	3665	1998
1155	1000	2646	9938
1156	1000	1605	3990
1157	1000	1100	1998
1158	1000	1023	1998
1159	1000	1105	1998
1160	1000	6880	44864
1161	1000	1037	3984
1162	999	1092	1996
1163	1000	2623	5976
1164	1000	3003	7960
1165	1000	1027	1998
1166	1000	3691	9932
1167	1000	1999	3990
1168	987	5763	11756
1169	1000	4098	13898
1170	1000	2656	5980
1171	1000	1018	1998
1172	1000	983	1998
1173	1000	5870	17760
1174	1000	1066	1998
1175	1000	1126	1998
1176	1000	2085	1998
1177	1000	1020	1998
1178	1000	1609	1998
1179	1000	2112	3990
1180	986	4112	3936
1181	1000	2689	9936
1182	1000	1064	1998
1183	1000	1526	5980
1184	1000	1097	1998
1185	1000	2138	3988
1186	1000	7147	43908
1187	1000	1054	1998
1188	997	3571	11834
1189	1000	1070	1998
1190	1000	1545	3988
1191	1000	1070	1998
1192	1000	1546	3990
1193	999	16370	158956
1194	1000	1503	3992
1195	1000	2167	5970
1196	1000	1004	1998
1197	1000	1079	1998
1198	995	6374	15630
1199	1000	7195	21728
1200	1000	1521	1998
1201	1000	3319	5980
1202	1000	2614	1998
1203	691	28623	152076
1204	1000	2572	3992
1205	1000	1599	1998
1206	987	7215	38778
1207	1000	1144	1998
1208	1000	2177	1998
1209	1000	1026	3990
1210	1000	1058	1998
1211	1000	982	5966
1212	1000	1075	1998
1213	1000	2231	5976
1214	1000	5814	21748
1215	1000	1629	5974
1216	991	6179	19576
1217	991	5703	13774
1218	999	1572	5972
1219	1000	1592	1998
1220	1000	4259	15772
1221	1000	987	1998
1222	1000	35625	274994
1223	0	239	0
1224	0	556	0
1225	0	351	0
1226	0	88	0
1227	999	54	1996
1228	0	58	0
1229	999	18	1996
1230	1000	248	3990
1231	998	12	1994
1232	989	23	1976
1233	12	27	22
1234	1000	652	1998
1235	1000	557	1998
1236	999	15	1996
1237	1000	137	3990
1238	987	273	5896
1239	30	838	378
1240	899	162	1796
1241	1000	92	1998
1242	0	156	0
1243	986	2811	40158
1244	0	638	0
1245	1000	826	1998
1246	6	36	10
1247	1000	85	3990
1248	999	36	1996
1249	0	22	0
1250	3	22	4
1251	998	24	1994
1252	1000	210	1998
1253	1000	174	3992
1254	16	269	78
1255	996	979	19742
1256	1000	128	1998
1257	32	454	188
1258	0	707	0
1259	4	28	6
1260	999	52	1996
1261	2	14	2
1262	0	97	0
1263	999	77	1996
1264	13	25	24
1265	1000	1016	1998
1266	0	66	0
1267	1000	529	5970
1268	999	76	1996
1269	5	78	12
1270	3	43	4
1271	998	138	1994
1272	1000	77	1998
1273	0	600	0
1274	1000	1026	5974
1275	996	39	1990
1276	1000	67	1998
1277	0	35	0
1278	999	76	1996
1279	2	24	2
1280	0	53	0
1281	999	32	1996
1282	998	76	3984
1283	0	69	0
1284	1000	701	1998
1285	0	50	0
1286	997	796	1992
1287	2	81	2
1288	1000	70	1998
1289	0	20	0
1290	0	11	0
1291	1000	41	1998
1292	999	21	1996
1293	2	21	2
1294	0	105	0
1295	2	37	2
1296	0	79	0
1297	1000	34	1998
1298	0	24	0
1299	0	73	0
1300	997	168	1992
1301	4	58	6
1302	3	23	4
1303	1000	41	1998
1304	2	44	2
1305	999	38	1996
1306	0	250	0
1307	0	898	0
1308	1000	167	3990
1309	0	669	0
1310	1000	2905	35276
1311	0	797	0
1312	3	42	4
1313	2	33	2
1314	14	259	80
1315	6	211	10
1316	14	189	48
1317	996	448	9870
1318	998	101	1994
1319	12	129	22
1320	999	44	3988
1321	2	46	2
1322	1000	126	1998
1323	0	67	0
1324	0	470	0
1325	0	343	0
1326	0	346	0
1327	1000	58	1998
1328	0	123	0
1329	1000	1572	5978
1330	0	805	0
1331	999	40	3984
1332	0	40	0
1333	0	24	0
1334	999	59	1996
1335	1000	1580	5976
1336	4	46	6
1337	20	597	198
1338	0	325	0
1339	1000	97	1998
1340	996	155	9906
1341	995	57	1988
1342	6	57	10
1343	1000	183	1998
1344	0	22	0
1345	988	29	1974
1346	1000	59	3968
1347	999	30	1996
1348	999	42	1996
1349	0	28	0
1350	1000	90	3990
1351	999	18	1996
1352	0	24	0
1353	0	38	0
1354	1000	40	3988
1355	1000	741	5978
1356	20	20	38
1357	0	21	0
1358	1000	45	1998
1359	0	61	0
1360	0	128	0
1361	0	121	0
1362	1000	1496	3986
1363	997	67	1992
1364	6	51	16
1365	999	38	1996
1366	998	100	1994
1367	0	17	0
1368	0	48	0
1369	1000	1340	5982
1370	1000	72	1998
1371	998	56	3984
1372	1000	173	1998
1373	1000	116	1998
1374	998	271	7930
1375	999	255	3984
1376	1000	181	3990
1377	1000	129	1998
1378	999	169	3986
1379	997	476	9912
1380	0	131	0
1381	992	83	7828
1382	1000	611	15724
1383	1000	50	5974
1384	1000	35	3990
1385	2	22	2
1386	1000	81	1998
1387	0	151	0
1388	0	52	0
1389	1000	406	1998
1390	0	83	0
1391	0	139	0
1392	2	55	2
1393	0	499	0
1394	1000	217	5964
1395	0	427	0
1396	1000	173	1998
1397	0	414	0
1398	0	708	0
1399	1000	200	3992
1400	1000	100	1998
1401	1000	81	1998
1402	1000	66	1998
1403	996	166	1990
1404	0	53	0
1405	1000	117	1998
1406	1000	104	1998
1407	1000	108	1998
1408	1000	128	2032
1409	998	106	3984
1410	3	50	4
1411	0	62	0
1412	0	68	0
1413	0	44	0
1414	999	12	1996
1415	5	30	10
1416	999	32	1996
1417	0	368	0
1418	0	378	0
1419	1000	1604	11902
1420	1000	72	1998
1421	0	66	0
1422	1000	82	1998
1423	2	26	2
1424	999	41	1996
1425	2	41	2
1426	4	40	6
1427	997	48	1992
1428	0	28	0
1429	1000	68	1998
1430	1000	1057	1998
1431	0	47	0
1432	1000	595	1998
1433	0	54	0
1434	2	11	2
1435	999	19	1996
1436	998	39	1994
1437	999	98	1996
1438	0	123	0
1439	0	1542	0
1440	1000	632	3992
1441	1000	44	1998
1442	0	34	0
1443	0	175	0
1444	16	249	78
1445	1000	63	2000
1446	0	83	0
1447	1000	62	1998
1448	998	101	3984
1449	989	215	7872
1450	997	92	3978
1451	999	119	3988
1452	998	73	1994
1453	2	58	2
1454	3	45	4
1455	1000	48	1998
1456	0	19	0
1457	2	48	2
1458	999	68	1996
1459	998	17	1994
1460	3	31	4
1461	999	22	1996
1462	2	18	2
1463	1000	92	3988
1464	998	30	1994
1465	0	32	0
1466	1000	36	3974
1467	1000	658	1998
1468	999	30	1996
1469	0	1301	0
1470	2	43	2
1471	1000	193	1998
1472	0	1702	0
1473	999	159	3984
1474	0	88	0
1475	0	376	0
1476	3	59	4
1477	998	75	1994
1478	997	80	1992
1479	0	1084	0
1480	1000	1326	3986
1481	0	54	0
1482	1000	236	1998
1483	0	32	0
1484	1000	30	1998
1485	1000	27	2004
1486	2	8	2
1487	0	70	0
