0	3234	73
1	11	59
2	0	12
3	3229	41
4	8	57
5	3	31
6	0	13
7	8	48
8	10	48
9	5	31
10	6	38
11	0	19
12	0	24
13	3230	57
14	3227	31
15	587	12
16	568	16
17	3237	101
18	3231	46
19	0	7
20	0	17
21	3237	101
22	3234	58
23	0	23
24	102	34
25	0	20
26	423	15
27	558	62
28	115	34
29	0	32
30	319	45
31	2560	35
32	308	66
33	3139	61
34	3237	101
35	3237	101
36	3237	101
37	0	2
38	0	10
39	352	10
40	0	4
41	0	2
42	0	2
43	0	3
44	446	17
45	0	1
46	0	2
47	0	3
48	436	6
49	1027	53
50	2242	70
51	0	18
52	0	5
53	520	48
54	2717	50
55	3237	101
56	2096	53
57	2107	49
58	0	11
59	970	24
60	2426	69
61	2365	27
62	3231	62
63	0	12
64	2399	50
65	3235	58
66	6	67
67	2398	63
68	1852	78
69	21	73
70	5	55
71	0	14
72	3216	40
73	3237	101
74	2175	37
75	2820	75
76	3116	87
77	822	26
78	1013	85
79	3214	38
80	3236	68
81	3236	76
82	1408	50
83	2518	43
84	2989	79
85	3180	73
86	29	34
87	1945	33
88	0	15
89	2866	31
90	3237	101
91	2788	53
92	1636	73
93	812	25
94	2536	36
95	0	23
96	2339	37
97	3236	75
98	0	3
99	3230	65
100	1071	31
101	1042	27
102	1580	46
103	2367	40
104	0	1
105	0	1
106	188	13
107	0	7
108	0	16
109	928	39
110	1605	60
111	2859	36
112	2260	44
113	0	1
114	0	5
115	3236	73
116	1479	52
117	1763	61
118	1069	73
119	2248	62
120	249	55
121	3237	101
122	3237	101
123	800	59
124	3237	101
125	2275	52
126	3237	101
127	1627	47
128	1834	46
129	2253	65
130	3235	69
131	2523	44
132	3237	101
133	3237	101
134	3234	60
135	3	18
136	0	9
137	2202	52
138	1709	38
139	3237	87
140	3237	101
141	3237	101
142	3116	48
143	15	60
144	2710	69
145	7	65
146	3231	58
147	3235	75
148	3214	72
149	3205	63
150	1585	42
151	951	75
152	2231	41
153	1550	41
154	1024	24
155	3	62
156	3233	47
157	664	15
158	1083	21
159	219	25
160	2250	63
161	0	2
162	1065	29
163	16	22
164	0	22
165	148	40
166	4	59
167	1970	51
168	83	16
169	88	13
170	8	15
171	1421	44
172	2179	63
173	0	6
174	0	2
175	101	45
176	0	13
177	0	7
178	0	4
179	2248	66
180	1220	33
181	2475	64
182	1795	34
183	1883	37
184	2443	61
185	1045	37
186	2800	68
187	1574	35
188	834	36
189	3237	101
190	0	1
191	1191	42
192	1855	61
193	0	12
194	501	37
195	0	7
196	836	76
197	0	11
198	0	5
199	813	12
200	3237	101
201	3221	86
202	3237	101
203	2	55
204	1394	17
205	1521	49
206	0	4
207	316	31
208	0	2
209	0	1
210	0	1
211	1054	53
212	95	14
213	0	5
214	0	8
215	1189	23
216	2366	47
217	2858	64
218	3237	101
219	2690	66
220	241	14
221	0	8
222	0	4
223	0	21
224	0	9
225	0	22
226	9	34
227	2840	60
228	2401	35
229	2291	41
230	0	10
231	3237	101
232	0	8
233	0	5
234	0	23
235	1157	30
236	1033	20
237	0	11
238	605	27
239	0	4
240	888	14
241	53	36
242	1099	34
243	0	11
244	0	3
245	1695	25
246	0	7
247	2222	37
248	2296	36
249	2665	68
250	1166	58
251	3221	69
252	3044	67
253	3236	72
254	2	72
255	2172	57
256	2	61
257	0	15
258	0	12
259	3234	67
260	730	34
261	2101	66
262	2169	48
263	2012	62
264	9	18
265	2950	51
266	0	13
267	2264	46
268	0	6
269	664	39
270	2813	74
271	657	32
272	2579	48
273	0	8
274	2285	62
275	0	6
276	0	2
277	3222	56
278	3218	32
279	1583	27
280	0	3
281	0	3
282	0	1
283	0	2
284	826	26
285	0	8
286	2801	49
287	0	2
288	0	3
289	0	3
290	308	25
291	3237	101
292	0	7
293	12	56
294	3237	101
295	3222	63
296	3237	75
297	0	7
298	1200	23
299	3236	59
300	1831	83
301	997	30
302	2477	40
303	0	18
304	3230	56
305	0	6
306	0	3
307	0	27
308	3237	101
309	554	15
310	0	1
311	3237	101
312	3237	101
313	3237	101
314	3237	101
315	3237	87
316	1162	25
317	290	25
318	11	12
319	0	4
320	2505	44
321	1301	15
322	195	31
323	15	21
324	860	84
325	1407	28
326	1404	29
327	0	11
328	3237	101
329	0	3
330	761	71
331	1670	67
332	3233	40
333	3232	53
334	3235	67
335	0	9
336	1677	63
337	693	43
338	1570	70
339	1240	30
340	1305	20
341	2310	68
342	1641	34
343	3141	59
344	0	6
345	0	2
346	0	3
347	0	2
348	2312	42
349	0	8
350	3	34
351	0	15
352	2378	43
353	1731	61
354	0	3
355	511	44
356	0	12
357	0	1
358	0	6
359	3237	101
360	94	4
361	0	1
362	0	2
363	609	22
364	3235	59
365	3237	101
366	1747	57
367	781	31
368	1169	18
369	0	2
370	3237	101
371	1182	48
372	3237	101
373	3237	101
374	0	4
375	3237	101
376	3237	101
377	937	25
378	3237	101
379	3237	101
380	3237	101
381	3237	101
382	0	9
383	100	12
384	0	3
385	0	1
386	0	4
387	0	2
388	0	2
389	15	8
390	122	12
391	0	2
392	0	5
393	0	3
394	0	1
395	0	1
396	0	4
397	0	2
398	1257	48
399	0	11
400	0	1
401	0	1
402	0	2
403	0	2
404	0	1
405	0	11
406	0	2
407	0	1
408	94	10
409	0	3
410	828	16
411	0	4
412	0	4
413	0	1
414	239	10
415	0	2
416	0	2
417	0	1
418	0	3
419	3237	101
420	1107	36
421	1683	33
422	215	13
423	1364	25
424	0	13
425	523	17
426	0	3
427	0	14
428	409	18
429	0	4
430	1968	39
431	0	7
432	594	15
433	1029	18
434	913	40
435	1920	32
436	2733	76
437	3237	101
438	2036	43
439	3237	101
