0	49	502.0
0	51	496.0
0	78	551.0
0	127	531.0
0	210	495.0
0	216	543.0
0	273	466.0
0	291	530.0
0	377	509.0
0	393	510.0
0	443	474.0
0	534	527.0
0	538	539.0
0	544	499.0
0	593	532.0
0	713	516.0
0	750	498.0
0	797	504.0
0	810	524.0
0	850	520.0
0	993	545.0
1	622	506.0
1	714	490.0
2	138	615.0
2	550	589.0
3	161	484.0
3	292	479.0
3	411	490.0
3	446	511.0
3	523	529.0
3	662	489.0
3	905	453.0
4	54	539.0
4	175	573.0
4	254	535.0
4	444	517.0
4	488	532.0
4	727	524.0
4	730	535.0
5	14	547.0
5	632	451.0
6	124	516.0
6	533	534.0
6	539	556.0
6	647	514.0
7	677	522.0
7	695	496.0
7	726	481.0
7	730	523.0
7	765	442.0
7	797	531.0
7	816	534.0
8	453	503.0
8	595	521.0
9	146	553.0
9	456	533.0
10	107	501.0
10	158	497.0
10	277	557.0
10	439	502.0
10	783	484.0
11	196	517.0
11	533	501.0
11	540	507.0
12	517	563.0
12	895	567.0
13	129	571.0
13	188	545.0
14	209	520.0
14	253	529.0
14	723	500.0
14	728	544.0
14	764	540.0
15	281	534.0
15	377	504.0
15	919	511.0
16	593	476.0
16	737	494.0
17	294	598.0
17	394	572.0
17	730	519.0
17	981	543.0
18	228	486.0
18	254	510.0
19	823	537.0
19	888	537.0
20	396	466.0
20	626	460.0
21	685	570.0
21	803	552.0
22	106	495.0
22	595	467.0
22	736	495.0
23	54	516.0
23	75	502.0
23	351	462.0
23	736	524.0
24	166	496.0
24	593	572.0
25	154	504.0
25	536	541.0
25	615	494.0
26	171	467.0
26	424	485.0
26	500	512.0
26	511	498.0
26	517	508.0
26	584	437.0
26	843	516.0
27	321	491.0
27	898	531.0
28	53	479.0
28	996	517.0
29	407	519.0
29	422	519.0
30	186	658.0
30	208	632.0
31	679	489.0
31	689	445.0
31	981	513.0
32	244	522.0
32	336	511.0
32	636	491.0
32	767	522.0
33	66	500.0
33	577	542.0
34	789	540.0
34	942	540.0
35	74	486.0
35	336	510.0
35	395	473.0
36	254	534.0
36	433	536.0
37	173	527.0
37	733	511.0
38	226	489.0
38	488	511.0
39	525	532.0
39	949	546.0
40	420	512.0
40	442	556.0
40	447	611.0
40	483	577.0
41	955	534.0
41	962	520.0
42	277	603.0
42	533	545.0
43	503	525.0
43	989	527.0
44	187	462.0
44	427	476.0
45	373	509.0
45	730	491.0
46	61	490.0
46	113	480.0
46	157	511.0
47	454	550.0
47	503	522.0
48	340	523.0
48	665	559.0
48	715	565.0
48	809	523.0
49	127	537.0
49	138	527.0
49	263	505.0
49	369	527.0
49	429	534.0
49	488	553.0
49	647	508.0
49	765	506.0
49	785	504.0
49	804	502.0
49	916	477.0
50	413	547.0
50	811	549.0
51	152	496.0
51	194	554.0
51	231	528.0
51	232	521.0
51	244	548.0
51	254	525.0
51	311	523.0
51	457	512.0
51	585	519.0
51	811	529.0
51	837	498.0
51	858	487.0
51	879	458.0
51	985	507.0
52	779	481.0
52	937	525.0
53	999	477.0
54	241	492.0
54	254	508.0
54	264	523.0
54	291	533.0
54	327	486.0
54	358	550.0
54	456	457.0
54	593	518.0
54	661	528.0
54	794	542.0
54	865	528.0
54	876	527.0
54	878	547.0
54	928	504.0
54	946	543.0
54	957	515.0
55	533	523.0
55	893	523.0
56	423	506.0
56	996	524.0
57	423	507.0
57	608	493.0
58	166	502.0
58	544	522.0
59	414	561.0
59	718	524.0
59	954	616.0
60	823	543.0
60	826	549.0
61	137	532.0
62	161	535.0
62	248	517.0
63	138	487.0
63	437	463.0
63	445	513.0
64	181	504.0
64	446	483.0
64	657	542.0
65	244	476.0
65	939	512.0
66	161	512.0
66	231	550.0
66	838	518.0
67	252	495.0
67	449	525.0
68	568	491.0
68	793	531.0
69	244	508.0
69	288	528.0
70	258	538.0
70	267	541.0
70	542	510.0
71	533	438.0
71	702	478.0
72	290	483.0
