0	49	1365.0
0	51	1658.0
0	78	1017.0
0	127	1220.0
0	210	242.0
0	216	627.0
0	273	902.0
0	291	308.0
0	377	1492.0
0	393	333.0
0	443	208.0
0	534	329.0
0	538	335.0
0	544	418.0
0	593	6503.0
0	713	444.0
0	750	187.0
0	797	1649.0
0	810	242.0
0	850	472.0
0	993	604.0
1	622	27.0
1	714	63.0
2	138	237.0
2	550	29.0
3	161	616.0
3	292	364.0
3	411	109.0
3	446	1099.0
3	523	80.0
3	662	104.0
3	905	37.0
4	54	755.0
4	175	76.0
4	254	1826.0
4	444	76.0
4	488	361.0
4	727	63.0
4	730	2052.0
5	14	107.0
5	632	225.0
6	124	83.0
6	533	1312.0
6	539	63.0
6	647	182.0
7	677	176.0
7	695	83.0
7	726	113.0
7	730	1783.0
7	765	190.0
7	797	545.0
7	816	53.0
8	453	41.0
8	595	277.0
9	146	60.0
9	456	660.0
10	107	266.0
10	158	90.0
10	277	504.0
10	439	206.0
10	783	241.0
11	196	90.0
11	533	794.0
11	540	27.0
12	517	97.0
12	895	19.0
13	129	39.0
13	188	67.0
14	209	130.0
14	253	168.0
14	723	517.0
14	728	106.0
14	764	202.0
15	281	91.0
15	377	197.0
15	919	59.0
16	593	623.0
16	737	11.0
17	294	74.0
17	394	83.0
17	730	1070.0
17	981	105.0
18	228	58.0
18	254	474.0
19	823	92.0
19	888	20.0
20	396	93.0
20	626	29.0
21	685	64.0
21	803	126.0
22	106	70.0
22	595	290.0
22	736	45.0
23	54	380.0
23	75	50.0
23	351	68.0
23	736	70.0
24	166	100.0
24	593	604.0
25	154	57.0
25	536	66.0
25	615	118.0
26	171	112.0
26	424	95.0
26	500	103.0
26	511	351.0
26	517	199.0
26	584	80.0
26	843	37.0
27	321	302.0
27	898	16.0
28	53	47.0
28	996	331.0
29	407	72.0
29	422	56.0
30	186	367.0
30	208	111.0
31	679	65.0
31	689	66.0
31	981	82.0
32	244	877.0
32	336	210.0
32	636	65.0
32	767	222.0
33	66	70.0
33	577	118.0
34	789	56.0
34	942	60.0
35	74	67.0
35	336	128.0
35	395	90.0
36	254	473.0
36	433	45.0
37	173	52.0
37	733	94.0
38	226	51.0
38	488	111.0
39	525	36.0
39	949	68.0
40	420	926.0
40	442	50.0
40	447	82.0
40	483	26.0
41	955	44.0
41	962	112.0
42	277	176.0
42	533	462.0
43	503	146.0
43	989	78.0
44	187	27.0
44	427	45.0
45	373	203.0
45	730	551.0
46	61	97.0
46	113	57.0
46	157	45.0
47	454	39.0
47	503	109.0
48	340	70.0
48	665	285.0
48	715	54.0
48	809	25.0
49	127	660.0
49	138	856.0
49	263	142.0
49	369	259.0
49	429	107.0
49	488	536.0
49	647	486.0
49	765	294.0
49	785	198.0
49	804	326.0
49	916	59.0
50	413	82.0
50	811	188.0
51	152	741.0
51	194	881.0
51	231	313.0
51	232	451.0
51	244	2568.0
51	254	3448.0
51	311	260.0
51	457	1233.0
51	585	149.0
51	811	827.0
51	837	155.0
51	858	219.0
51	879	138.0
51	985	394.0
52	779	57.0
52	937	13.0
53	999	205.0
54	241	209.0
54	254	4214.0
54	264	159.0
54	291	288.0
54	327	1214.0
54	358	441.0
54	456	4105.0
54	593	5314.0
54	661	623.0
54	794	291.0
54	865	168.0
54	876	192.0
54	878	1481.0
54	928	1102.0
54	946	588.0
54	957	188.0
55	533	537.0
55	893	347.0
56	423	828.0
56	996	192.0
57	423	494.0
